pos_rank,file,time
9,1834.txt,0 days 00:00:03.290705000
291,2224.txt,0 days 00:00:02.808889000
1,2036.txt,0 days 00:00:02.788391000
1,1927.txt,0 days 00:00:02.365880000
34,1873.txt,0 days 00:00:03.681338000
1,1883.txt,0 days 00:00:03.953663000
1,1634.txt,0 days 00:00:03.054334000
1,1941.txt,0 days 00:00:02.270398000
1,1591.txt,0 days 00:00:02.545259000
353,1972.txt,0 days 00:00:03.575008000
1,1625.txt,0 days 00:00:02.350516000
1,1758.txt,0 days 00:00:02.281862000
6,1670.txt,0 days 00:00:02.151463000
1,1839.txt,0 days 00:00:03.202585000
1,1624.txt,0 days 00:00:03.455732000
1,1603.txt,0 days 00:00:03.556129000
1,1600.txt,0 days 00:00:02.089639000
1,1963.txt,0 days 00:00:03.080492000
1,1986.txt,0 days 00:00:02.259299000
3,1654.txt,0 days 00:00:01.755600000
180,2250.txt,0 days 00:00:04.471670000
1,1791.txt,0 days 00:00:01.661522000
1,1592.txt,0 days 00:00:02.334223000
1,2093.txt,0 days 00:00:03.334946000
1,1831.txt,0 days 00:00:02.521775000
1,1531.txt,0 days 00:00:02.330406000
1,2226.txt,0 days 00:00:02.698534000
30,2041.txt,0 days 00:00:02.051128000
8,1966.txt,0 days 00:00:02.667933000
1,1595.txt,0 days 00:00:01.852772000
1,1717.txt,0 days 00:00:04.053595000
1,2076.txt,0 days 00:00:05.151117000
402,1580.txt,0 days 00:00:01.734911000
1,1551.txt,0 days 00:00:04.118084000
1,1866.txt,0 days 00:00:02.941144000
1,2035.txt,0 days 00:00:02.182624000
6,1840.txt,0 days 00:00:02.535761000
1,1785.txt,0 days 00:00:00.937833000
1,2157.txt,0 days 00:00:03.652685000
1,2082.txt,0 days 00:00:02.990646000
1,1843.txt,0 days 00:00:01.140165000
-1,2045.txt,0 days 00:00:01.111363000
1,1988.txt,0 days 00:00:02.694550000
290,1611.txt,0 days 00:00:04.091601000
1,2207.txt,0 days 00:00:02.091958000
1,1506.txt,0 days 00:00:01.466583000
1,1890.txt,0 days 00:00:02.823233000
11,1513.txt,0 days 00:00:02.688114000
1,2186.txt,0 days 00:00:02.779114000
1,1867.txt,0 days 00:00:01.947619000
290,1709.txt,0 days 00:00:03.730405000
1,1575.txt,0 days 00:00:01.613831000
1,2154.txt,0 days 00:00:04.493882000
67,2055.txt,0 days 00:00:01.466584000
1,1837.txt,0 days 00:00:03.565687000
1,1701.txt,0 days 00:00:03.294386000
2,1797.txt,0 days 00:00:02.148797000
1,1584.txt,0 days 00:00:02.283709000
1,2115.txt,0 days 00:00:02.184095000
1,1946.txt,0 days 00:00:02.357755000
1,2156.txt,0 days 00:00:02.943736000
1,1833.txt,0 days 00:00:02.818109000
49,1536.txt,0 days 00:00:03.042401000
360,1968.txt,0 days 00:00:02.977438000
1,1535.txt,0 days 00:00:02.281671000
30,1692.txt,0 days 00:00:03.110760000
230,1619.txt,0 days 00:00:04.027124000
1,1796.txt,0 days 00:00:02.542891000
1,2131.txt,0 days 00:00:03.418422000
182,1637.txt,0 days 00:00:01.874594000
1,1504.txt,0 days 00:00:03.186602000
6,1583.txt,0 days 00:00:02.755605000
1,1755.txt,0 days 00:00:03.078209000
1,1628.txt,0 days 00:00:02.702630000
246,1708.txt,0 days 00:00:04.233880000
1,1711.txt,0 days 00:00:04.018388000
1,1590.txt,0 days 00:00:00.968708000
109,2195.txt,0 days 00:00:01.537506000
97,1700.txt,0 days 00:00:02.114384000
307,1762.txt,0 days 00:00:04.058821000
97,2043.txt,0 days 00:00:02.846601000
1,2021.txt,0 days 00:00:03.280706000
97,2080.txt,0 days 00:00:03.038652000
68,2230.txt,0 days 00:00:03.015532000
1,2075.txt,0 days 00:00:03.147599000
218,1932.txt,0 days 00:00:03.427683000
199,1514.txt,0 days 00:00:03.316271000
1,1714.txt,0 days 00:00:03.539902000
25,2089.txt,0 days 00:00:03.499661000
1,1977.txt,0 days 00:00:03.038142000
75,2048.txt,0 days 00:00:01.744301000
308,1695.txt,0 days 00:00:02.377004000
1,1752.txt,0 days 00:00:02.966639000
25,1616.txt,0 days 00:00:03.816648000
1,2085.txt,0 days 00:00:02.368772000
17,1872.txt,0 days 00:00:03.670568000
1,2210.txt,0 days 00:00:01.717030000
5,1606.txt,0 days 00:00:02.188453000
1,1832.txt,0 days 00:00:03.407109000
23,1697.txt,0 days 00:00:02.414003000
1,2208.txt,0 days 00:00:01.575396000
1,2116.txt,0 days 00:00:02.143045000
1,1849.txt,0 days 00:00:01.284492000
321,1807.txt,0 days 00:00:01.713653000
1,2077.txt,0 days 00:00:04.466427000
302,1635.txt,0 days 00:00:02.047939000
1,1937.txt,0 days 00:00:03.902420000
23,2042.txt,0 days 00:00:01.795477000
1,2032.txt,0 days 00:00:03.178191000
1,1861.txt,0 days 00:00:02.560030000
85,2050.txt,0 days 00:00:01.002934000
1,1876.txt,0 days 00:00:04.431875000
1,2159.txt,0 days 00:00:03.412531000
1,1865.txt,0 days 00:00:01.655218000
1,2182.txt,0 days 00:00:02.586238000
86,2047.txt,0 days 00:00:01.548240000
1,1809.txt,0 days 00:00:02.127640000
183,2247.txt,0 days 00:00:04.513760000
20,1870.txt,0 days 00:00:02.866151000
4,1971.txt,0 days 00:00:02.945930000
1,1699.txt,0 days 00:00:02.861630000
1,1922.txt,0 days 00:00:02.033832000
2,2167.txt,0 days 00:00:01.856113000
68,1720.txt,0 days 00:00:03.706954000
-1,1802.txt,0 days 00:00:01.671544000
1,1888.txt,0 days 00:00:02.823380000
91,1961.txt,0 days 00:00:02.688329000
1,1503.txt,0 days 00:00:03.198689000
49,1587.txt,0 days 00:00:01.279836000
1,1577.txt,0 days 00:00:01.461533000
14,2066.txt,0 days 00:00:01.645647000
