pos_rank,file,time
1,1834.txt,0 days 00:00:01.084134000
2,2224.txt,0 days 00:00:00.834752000
1,2036.txt,0 days 00:00:01.059220000
1,1927.txt,0 days 00:00:00.920769000
73,1873.txt,0 days 00:00:00.938453000
1,1883.txt,0 days 00:00:00.968391000
1,1634.txt,0 days 00:00:00.800678000
1,1941.txt,0 days 00:00:00.521401000
1,1591.txt,0 days 00:00:01.063352000
-1,1972.txt,0 days 00:00:01.083374000
43,1625.txt,0 days 00:00:00.141444000
1,1758.txt,0 days 00:00:00.308282000
1,1670.txt,0 days 00:00:00.528500000
1,1839.txt,0 days 00:00:00.977767000
1,1624.txt,0 days 00:00:00.610781000
1,1603.txt,0 days 00:00:01.062182000
1,1600.txt,0 days 00:00:00.725471000
1,1963.txt,0 days 00:00:00.552467000
1,1986.txt,0 days 00:00:00.853201000
1,1654.txt,0 days 00:00:00.661136000
-1,2250.txt,0 days 00:00:00.385016000
1,1791.txt,0 days 00:00:00.609826000
1,1592.txt,0 days 00:00:00.681859000
1,2093.txt,0 days 00:00:00.757095000
1,1831.txt,0 days 00:00:00.870045000
1,1531.txt,0 days 00:00:01.022685000
1,2226.txt,0 days 00:00:00.939638000
-1,2041.txt,0 days 00:00:00.588190000
1,1966.txt,0 days 00:00:00.812778000
1,1595.txt,0 days 00:00:00.697609000
1,1717.txt,0 days 00:00:00.900649000
1,2076.txt,0 days 00:00:01.848924000
-1,1580.txt,0 days 00:00:00.465603000
1,1551.txt,0 days 00:00:01.127108000
1,1866.txt,0 days 00:00:01.073139000
1,2035.txt,0 days 00:00:00.633399000
1,1840.txt,0 days 00:00:00.853644000
1,1785.txt,0 days 00:00:00.254196000
1,2157.txt,0 days 00:00:01.357355000
1,2082.txt,0 days 00:00:00.768651000
1,1843.txt,0 days 00:00:00.295711000
4,2045.txt,0 days 00:00:00.352612000
1,1988.txt,0 days 00:00:01.010467000
62,1611.txt,0 days 00:00:00.585520000
1,2207.txt,0 days 00:00:00.728393000
1,1506.txt,0 days 00:00:00.320717000
1,1890.txt,0 days 00:00:00.912857000
17,1513.txt,0 days 00:00:00.871069000
1,2186.txt,0 days 00:00:01.000346000
1,1867.txt,0 days 00:00:00.673686000
141,1709.txt,0 days 00:00:00.363438000
91,1575.txt,0 days 00:00:00.344632000
1,2154.txt,0 days 00:00:01.208222000
1,2055.txt,0 days 00:00:00.412781000
1,1837.txt,0 days 00:00:01.171110000
1,1701.txt,0 days 00:00:00.972550000
1,1797.txt,0 days 00:00:00.406141000
1,1584.txt,0 days 00:00:00.717558000
1,2115.txt,0 days 00:00:00.833615000
1,1946.txt,0 days 00:00:00.679132000
1,2156.txt,0 days 00:00:01.200839000
1,1833.txt,0 days 00:00:00.881032000
1,1536.txt,0 days 00:00:01.096979000
67,1968.txt,0 days 00:00:00.723303000
1,1535.txt,0 days 00:00:00.437418000
-1,1692.txt,0 days 00:00:00.765324000
-1,1619.txt,0 days 00:00:00.641177000
1,1796.txt,0 days 00:00:00.665202000
1,2131.txt,0 days 00:00:00.880462000
1,1637.txt,0 days 00:00:00.519571000
1,1504.txt,0 days 00:00:00.840963000
1,1583.txt,0 days 00:00:00.961621000
3,1755.txt,0 days 00:00:00.443872000
1,1628.txt,0 days 00:00:00.763712000
-1,1708.txt,0 days 00:00:00.329196000
1,1711.txt,0 days 00:00:01.066716000
1,1590.txt,0 days 00:00:00.249131000
70,2195.txt,0 days 00:00:00.282344000
123,1700.txt,0 days 00:00:00.588579000
209,1762.txt,0 days 00:00:00.544384000
51,2043.txt,0 days 00:00:00.511061000
1,2021.txt,0 days 00:00:01.416927000
-1,2080.txt,0 days 00:00:00.926722000
-1,2230.txt,0 days 00:00:00.618202000
2,2075.txt,0 days 00:00:01.054078000
1,1932.txt,0 days 00:00:01.237892000
-1,1514.txt,0 days 00:00:00.875668000
1,1714.txt,0 days 00:00:00.740684000
-1,2089.txt,0 days 00:00:00.563937000
1,1977.txt,0 days 00:00:00.845762000
36,2048.txt,0 days 00:00:00.334207000
100,1695.txt,0 days 00:00:00.669607000
1,1752.txt,0 days 00:00:00.876912000
258,1616.txt,0 days 00:00:00.898641000
2,2085.txt,0 days 00:00:00.542859000
21,1872.txt,0 days 00:00:01.032324000
1,2210.txt,0 days 00:00:00.520481000
1,1606.txt,0 days 00:00:00.733473000
1,1832.txt,0 days 00:00:01.043692000
-1,1697.txt,0 days 00:00:00.698367000
1,2208.txt,0 days 00:00:00.603623000
1,2116.txt,0 days 00:00:00.780281000
68,1849.txt,0 days 00:00:00.350082000
-1,1807.txt,0 days 00:00:00.245565000
1,2077.txt,0 days 00:00:01.665724000
-1,1635.txt,0 days 00:00:00.208405000
1,1937.txt,0 days 00:00:01.374774000
-1,2042.txt,0 days 00:00:00.444612000
1,2032.txt,0 days 00:00:00.986239000
1,1861.txt,0 days 00:00:00.837356000
3,2050.txt,0 days 00:00:00.175956000
1,1876.txt,0 days 00:00:01.629841000
1,2159.txt,0 days 00:00:01.024067000
1,1865.txt,0 days 00:00:00.603823000
1,2182.txt,0 days 00:00:00.681509000
-1,2047.txt,0 days 00:00:00.226565000
-1,1809.txt,0 days 00:00:00.368793000
20,2247.txt,0 days 00:00:00.696732000
1,1870.txt,0 days 00:00:00.885472000
1,1971.txt,0 days 00:00:01.151362000
1,1699.txt,0 days 00:00:00.759667000
1,1922.txt,0 days 00:00:00.741747000
3,2167.txt,0 days 00:00:00.340200000
-1,1720.txt,0 days 00:00:00.930268000
130,1802.txt,0 days 00:00:00.440556000
1,1888.txt,0 days 00:00:00.882208000
1,1961.txt,0 days 00:00:00.515714000
1,1503.txt,0 days 00:00:00.414488000
4,1587.txt,0 days 00:00:00.399575000
1,1577.txt,0 days 00:00:00.400160000
7,2066.txt,0 days 00:00:00.512953000
1,2073.txt,0 days 00:00:01.219392000
4,2132.txt,0 days 00:00:00.892539000
1,1655.txt,0 days 00:00:00.516717000
1,2160.txt,0 days 00:00:00.811190000
-1,1530.txt,0 days 00:00:00.502733000
2,1626.txt,0 days 00:00:01.076973000
1,1846.txt,0 days 00:00:00.853913000
1,1589.txt,0 days 00:00:00.480179000
1,1640.txt,0 days 00:00:00.328220000
1,1847.txt,0 days 00:00:00.220663000
1,2060.txt,0 days 00:00:00.301471000
1,2138.txt,0 days 00:00:00.830814000
1,2034.txt,0 days 00:00:00.904219000
1,1926.txt,0 days 00:00:00.744376000
1,1783.txt,0 days 00:00:00.680137000
1,2058.txt,0 days 00:00:00.523723000
21,1965.txt,0 days 00:00:00.451692000
1,2028.txt,0 days 00:00:01.066117000
1,1924.txt,0 days 00:00:00.975508000
13,1601.txt,0 days 00:00:00.947509000
1,2185.txt,0 days 00:00:00.529743000
170,1693.txt,0 days 00:00:00.946814000
1,1868.txt,0 days 00:00:00.782345000
3,2198.txt,0 days 00:00:00.304412000
1,2241.txt,0 days 00:00:00.680080000
10,2163.txt,0 days 00:00:00.160063000
1,2249.txt,0 days 00:00:00.541120000
1,1930.txt,0 days 00:00:00.668094000
1,1885.txt,0 days 00:00:00.942412000
-1,1770.txt,0 days 00:00:00.302000000
1,2071.txt,0 days 00:00:01.333980000
6,1874.txt,0 days 00:00:00.984594000
1,1554.txt,0 days 00:00:00.970958000
127,2072.txt,0 days 00:00:00.980739000
1,1652.txt,0 days 00:00:00.751638000
1,1669.txt,0 days 00:00:00.602153000
1,2069.txt,0 days 00:00:00.691620000
1,2152.txt,0 days 00:00:01.158322000
201,1768.txt,0 days 00:00:00.861080000
1,1713.txt,0 days 00:00:01.165927000
1,1593.txt,0 days 00:00:00.875097000
-1,2161.txt,0 days 00:00:00.022974000
1,1793.txt,0 days 00:00:00.685832000
1,2118.txt,0 days 00:00:01.003861000
22,1766.txt,0 days 00:00:01.098590000
1,1781.txt,0 days 00:00:00.519194000
1,2162.txt,0 days 00:00:00.264996000
13,2074.txt,0 days 00:00:01.176818000
18,2196.txt,0 days 00:00:00.156725000
1,1864.txt,0 days 00:00:00.924029000
93,2164.txt,0 days 00:00:00.372391000
1,1540.txt,0 days 00:00:00.625336000
57,2140.txt,0 days 00:00:00.421871000
1,1632.txt,0 days 00:00:00.781548000
1,1532.txt,0 days 00:00:00.582697000
161,2062.txt,0 days 00:00:00.374830000
1,1982.txt,0 days 00:00:00.755332000
1,1863.txt,0 days 00:00:00.973836000
1,1877.txt,0 days 00:00:01.383422000
1,2111.txt,0 days 00:00:00.706707000
1,2203.txt,0 days 00:00:00.407842000
-1,2168.txt,0 days 00:00:00.161518000
1,1658.txt,0 days 00:00:01.004452000
1,2133.txt,0 days 00:00:00.955926000
1,2044.txt,0 days 00:00:00.700856000
1,1662.txt,0 days 00:00:00.524781000
16,1934.txt,0 days 00:00:01.012698000
-1,2228.txt,0 days 00:00:00.831792000
-1,1528.txt,0 days 00:00:00.589563000
33,1790.txt,0 days 00:00:00.412637000
1,1555.txt,0 days 00:00:00.747275000
10,1539.txt,0 days 00:00:00.531865000
35,1871.txt,0 days 00:00:01.520325000
1,1801.txt,0 days 00:00:00.824672000
1,1576.txt,0 days 00:00:00.434871000
296,1759.txt,0 days 00:00:00.288448000
1,1511.txt,0 days 00:00:01.357401000
1,1512.txt,0 days 00:00:01.013273000
2,2053.txt,0 days 00:00:00.362074000
1,1836.txt,0 days 00:00:00.972121000
1,1537.txt,0 days 00:00:00.711526000
1,1869.txt,0 days 00:00:00.739313000
119,1806.txt,0 days 00:00:00.492400000
13,1558.txt,0 days 00:00:00.990143000
1,1663.txt,0 days 00:00:00.506940000
-1,1527.txt,0 days 00:00:00.471473000
110,1526.txt,0 days 00:00:00.698746000
145,1769.txt,0 days 00:00:00.732612000
1,2139.txt,0 days 00:00:00.737175000
1,2091.txt,0 days 00:00:00.922906000
1,2070.txt,0 days 00:00:00.431276000
1,2056.txt,0 days 00:00:00.761901000
-1,1559.txt,0 days 00:00:00.693057000
1,2067.txt,0 days 00:00:00.639885000
1,1879.txt,0 days 00:00:01.271508000
1,1845.txt,0 days 00:00:00.282436000
1,1939.txt,0 days 00:00:00.969734000
1,2037.txt,0 days 00:00:00.761595000
-1,1707.txt,0 days 00:00:00.358788000
1,1754.txt,0 days 00:00:00.698926000
1,1786.txt,0 days 00:00:00.861424000
3,1538.txt,0 days 00:00:00.753625000
1,1938.txt,0 days 00:00:01.478858000
1,1718.txt,0 days 00:00:01.204940000
1,1666.txt,0 days 00:00:00.994087000
1,1751.txt,0 days 00:00:00.824527000
3,1698.txt,0 days 00:00:00.633506000
46,2225.txt,0 days 00:00:00.776853000
-1,1850.txt,0 days 00:00:00.276786000
1,1585.txt,0 days 00:00:00.378092000
1,1702.txt,0 days 00:00:00.858049000
1,1842.txt,0 days 00:00:00.457139000
47,2170.txt,0 days 00:00:00.245532000
7,1602.txt,0 days 00:00:00.977316000
1,1661.txt,0 days 00:00:00.868579000
1,2100.txt,0 days 00:00:00.672764000
1,1923.txt,0 days 00:00:01.169091000
1,1657.txt,0 days 00:00:00.693641000
13,1552.txt,0 days 00:00:01.031300000
2,1838.txt,0 days 00:00:01.003512000
26,1615.txt,0 days 00:00:00.461049000
1,1597.txt,0 days 00:00:00.645637000
1,1598.txt,0 days 00:00:00.757399000
133,1618.txt,0 days 00:00:00.513152000
1,2151.txt,0 days 00:00:01.094252000
4,2191.txt,0 days 00:00:00.829715000
1,2097.txt,0 days 00:00:00.957969000
1,2135.txt,0 days 00:00:00.294703000
2,1967.txt,0 days 00:00:00.715495000
1,2246.txt,0 days 00:00:00.586081000
1,2158.txt,0 days 00:00:01.400844000
1,1604.txt,0 days 00:00:00.872815000
8,1613.txt,0 days 00:00:00.574310000
4,1716.txt,0 days 00:00:01.061807000
1,2209.txt,0 days 00:00:00.667152000
1,2038.txt,0 days 00:00:00.935214000
-1,2165.txt,0 days 00:00:00.266879000
1,1622.txt,0 days 00:00:00.652667000
1,1594.txt,0 days 00:00:00.918666000
1,1989.txt,0 days 00:00:01.074419000
1,1633.txt,0 days 00:00:00.592667000
-1,1502.txt,0 days 00:00:00.321161000
4,1571.txt,0 days 00:00:00.415606000
1,1945.txt,0 days 00:00:00.603298000
6,1792.txt,0 days 00:00:00.644305000
-1,2169.txt,0 days 00:00:00.161097000
236,1764.txt,0 days 00:00:00.816575000
1,2190.txt,0 days 00:00:00.551242000
35,1520.txt,0 days 00:00:01.136955000
-1,2200.txt,0 days 00:00:00.190100000
1,1942.txt,0 days 00:00:00.608654000
1,2099.txt,0 days 00:00:01.158064000
-1,1765.txt,0 days 00:00:00.315888000
1,1660.txt,0 days 00:00:00.571758000
1,1605.txt,0 days 00:00:00.949714000
1,2040.txt,0 days 00:00:00.789218000
170,2079.txt,0 days 00:00:01.356189000
-1,1556.txt,0 days 00:00:00.940961000
-1,2245.txt,0 days 00:00:00.750080000
1,1880.txt,0 days 00:00:01.153961000
4,2120.txt,0 days 00:00:00.601995000
1,1581.txt,0 days 00:00:00.695927000
1,1921.txt,0 days 00:00:00.993413000
2,2031.txt,0 days 00:00:01.050027000
6,1630.txt,0 days 00:00:00.299486000
1,2114.txt,0 days 00:00:00.823156000
1,1981.txt,0 days 00:00:00.940777000
19,2090.txt,0 days 00:00:00.265327000
1,2054.txt,0 days 00:00:00.238176000
1,1534.txt,0 days 00:00:00.770612000
1,1882.txt,0 days 00:00:01.139236000
44,2134.txt,0 days 00:00:00.818638000
176,1665.txt,0 days 00:00:00.654849000
1,2184.txt,0 days 00:00:00.897800000
1,1878.txt,0 days 00:00:00.827950000
1,1586.txt,0 days 00:00:00.660306000
1,1757.txt,0 days 00:00:00.621603000
1,1617.txt,0 days 00:00:00.425654000
162,2223.txt,0 days 00:00:01.088840000
1,1875.txt,0 days 00:00:01.008581000
1,2098.txt,0 days 00:00:01.046644000
1,2113.txt,0 days 00:00:00.933022000
1,1753.txt,0 days 00:00:00.481672000
1,1884.txt,0 days 00:00:00.701450000
29,1510.txt,0 days 00:00:00.272604000
130,1521.txt,0 days 00:00:01.090693000
1,1984.txt,0 days 00:00:00.909296000
114,1507.txt,0 days 00:00:00.323827000
1,2188.txt,0 days 00:00:00.890949000
