pos_rank,file,time
1,1944.txt,0 days 00:00:00.809701000
-1,1767.txt,0 days 00:00:00.385671000
1,2096.txt,0 days 00:00:00.765844000
-1,1523.txt,0 days 00:00:00.809015000
1,2065.txt,0 days 00:00:00.751218000
1,1980.txt,0 days 00:00:00.431769000
1,1990.txt,0 days 00:00:00.730742000
-1,2059.txt,0 days 00:00:00.210004000
1,2088.txt,0 days 00:00:00.499458000
1,1508.txt,0 days 00:00:00.386305000
1,2202.txt,0 days 00:00:01.565295000
29,1803.txt,0 days 00:00:00.235315000
36,2030.txt,0 days 00:00:01.330837000
1,1638.txt,0 days 00:00:00.190606000
14,1610.txt,0 days 00:00:00.555357000
1,2187.txt,0 days 00:00:01.027128000
79,1795.txt,0 days 00:00:00.271473000
1,1668.txt,0 days 00:00:00.675318000
1,1578.txt,0 days 00:00:00.466921000
1,1509.txt,0 days 00:00:00.239936000
1,1862.txt,0 days 00:00:00.863949000
1,2022.txt,0 days 00:00:01.405080000
1,1931.txt,0 days 00:00:01.292577000
