pos_rank,file,time
1,1834.txt,0 days 00:00:08.300430000
1,2224.txt,0 days 00:00:06.122774000
1,2036.txt,0 days 00:00:06.458479000
1,1927.txt,0 days 00:00:05.476579000
4,1873.txt,0 days 00:00:08.296184000
1,1883.txt,0 days 00:00:05.977098000
1,1634.txt,0 days 00:00:05.308675000
1,1941.txt,0 days 00:00:03.078953000
1,1591.txt,0 days 00:00:05.508176000
-1,1972.txt,0 days 00:00:07.396306000
1,1625.txt,0 days 00:00:02.638761000
1,1758.txt,0 days 00:00:03.666802000
1,1670.txt,0 days 00:00:03.693198000
1,1839.txt,0 days 00:00:07.450636000
1,1624.txt,0 days 00:00:05.121276000
1,1603.txt,0 days 00:00:07.400573000
1,1600.txt,0 days 00:00:04.473541000
1,1963.txt,0 days 00:00:06.462315000
1,1986.txt,0 days 00:00:04.559742000
1,1654.txt,0 days 00:00:04.166277000
381,2250.txt,0 days 00:00:05.136177000
1,1791.txt,0 days 00:00:03.839123000
1,1592.txt,0 days 00:00:04.051821000
1,2093.txt,0 days 00:00:04.760884000
1,1831.txt,0 days 00:00:05.995577000
1,1531.txt,0 days 00:00:05.817931000
1,2226.txt,0 days 00:00:05.647724000
4,2041.txt,0 days 00:00:04.281829000
1,1966.txt,0 days 00:00:05.682024000
1,1595.txt,0 days 00:00:03.737856000
1,1717.txt,0 days 00:00:07.870108000
1,2076.txt,0 days 00:00:13.005428000
28,1580.txt,0 days 00:00:02.890186000
1,1551.txt,0 days 00:00:07.839973000
1,1866.txt,0 days 00:00:06.737870000
1,2035.txt,0 days 00:00:04.930757000
1,1840.txt,0 days 00:00:06.335714000
1,1785.txt,0 days 00:00:01.673406000
1,2157.txt,0 days 00:00:08.667642000
1,2082.txt,0 days 00:00:04.860494000
1,1843.txt,0 days 00:00:02.118436000
10,2045.txt,0 days 00:00:02.308460000
1,1988.txt,0 days 00:00:05.529536000
147,1611.txt,0 days 00:00:09.782033000
1,2207.txt,0 days 00:00:04.454508000
1,1506.txt,0 days 00:00:02.048891000
1,1890.txt,0 days 00:00:05.751683000
3,1513.txt,0 days 00:00:05.747013000
1,2186.txt,0 days 00:00:05.287301000
1,1867.txt,0 days 00:00:03.824758000
-1,1709.txt,0 days 00:00:03.430593000
2,1575.txt,0 days 00:00:02.055023000
1,2154.txt,0 days 00:00:09.470763000
1,2055.txt,0 days 00:00:02.717335000
1,1837.txt,0 days 00:00:09.042644000
1,1701.txt,0 days 00:00:05.617666000
1,1797.txt,0 days 00:00:03.058534000
1,1584.txt,0 days 00:00:04.185604000
1,2115.txt,0 days 00:00:05.338452000
1,1946.txt,0 days 00:00:04.880862000
1,2156.txt,0 days 00:00:06.757794000
1,1833.txt,0 days 00:00:06.865527000
1,1536.txt,0 days 00:00:06.142571000
170,1968.txt,0 days 00:00:06.843940000
1,1535.txt,0 days 00:00:03.439455000
-1,1692.txt,0 days 00:00:06.936038000
114,1619.txt,0 days 00:00:08.120712000
1,1796.txt,0 days 00:00:04.458844000
1,2131.txt,0 days 00:00:05.796641000
1,1637.txt,0 days 00:00:03.864061000
1,1504.txt,0 days 00:00:05.331000000
1,1583.txt,0 days 00:00:05.228802000
1,1755.txt,0 days 00:00:05.378791000
1,1628.txt,0 days 00:00:04.081950000
112,1708.txt,0 days 00:00:03.189514000
1,1711.txt,0 days 00:00:08.499515000
1,1590.txt,0 days 00:00:01.542957000
1,2195.txt,0 days 00:00:02.065010000
124,1700.txt,0 days 00:00:04.234255000
-1,1762.txt,0 days 00:00:06.879710000
8,2043.txt,0 days 00:00:06.822893000
1,2021.txt,0 days 00:00:08.497127000
-1,2080.txt,0 days 00:00:07.325231000
-1,2230.txt,0 days 00:00:05.988413000
10,2075.txt,0 days 00:00:06.860571000
1,1932.txt,0 days 00:00:07.759867000
6,1514.txt,0 days 00:00:06.175469000
1,1714.txt,0 days 00:00:05.219516000
2,2089.txt,0 days 00:00:04.496819000
1,1977.txt,0 days 00:00:05.717472000
1,2048.txt,0 days 00:00:03.095447000
-1,1695.txt,0 days 00:00:05.001166000
1,1752.txt,0 days 00:00:05.674450000
10,1616.txt,0 days 00:00:08.717917000
1,2085.txt,0 days 00:00:03.699273000
1,1872.txt,0 days 00:00:08.138336000
1,2210.txt,0 days 00:00:04.043148000
1,1606.txt,0 days 00:00:04.110760000
1,1832.txt,0 days 00:00:07.568991000
5,1697.txt,0 days 00:00:05.045930000
1,2208.txt,0 days 00:00:03.475433000
1,2116.txt,0 days 00:00:04.413980000
19,1849.txt,0 days 00:00:02.458476000
92,1807.txt,0 days 00:00:01.685063000
1,2077.txt,0 days 00:00:12.144026000
70,1635.txt,0 days 00:00:02.427851000
1,1937.txt,0 days 00:00:08.520637000
-1,2042.txt,0 days 00:00:04.341819000
1,2032.txt,0 days 00:00:07.666194000
1,1861.txt,0 days 00:00:04.912985000
10,2050.txt,0 days 00:00:01.358281000
1,1876.txt,0 days 00:00:10.736343000
1,2159.txt,0 days 00:00:06.368321000
1,1865.txt,0 days 00:00:03.636569000
1,2182.txt,0 days 00:00:04.262172000
-1,2047.txt,0 days 00:00:03.324332000
1,1809.txt,0 days 00:00:02.430442000
2,2247.txt,0 days 00:00:05.682233000
1,1870.txt,0 days 00:00:06.274470000
1,1971.txt,0 days 00:00:06.772412000
1,1699.txt,0 days 00:00:06.016186000
1,1922.txt,0 days 00:00:04.663300000
11,2167.txt,0 days 00:00:02.021938000
-1,1720.txt,0 days 00:00:06.898649000
-1,1802.txt,0 days 00:00:02.922272000
1,1888.txt,0 days 00:00:05.330672000
327,1961.txt,0 days 00:00:07.028854000
1,1503.txt,0 days 00:00:02.679470000
1,1587.txt,0 days 00:00:02.049377000
1,1577.txt,0 days 00:00:03.057644000
1,2066.txt,0 days 00:00:03.369530000
1,2073.txt,0 days 00:00:07.666346000
2,2132.txt,0 days 00:00:11.727176000
1,1655.txt,0 days 00:00:02.919020000
1,2160.txt,0 days 00:00:05.133726000
-1,1530.txt,0 days 00:00:03.387221000
2,1626.txt,0 days 00:00:07.667032000
1,1846.txt,0 days 00:00:05.526160000
1,1589.txt,0 days 00:00:02.763436000
2,1640.txt,0 days 00:00:01.966398000
1,1847.txt,0 days 00:00:01.759056000
1,2060.txt,0 days 00:00:02.068457000
1,2138.txt,0 days 00:00:06.509066000
1,2034.txt,0 days 00:00:05.906204000
1,1926.txt,0 days 00:00:04.608071000
1,1783.txt,0 days 00:00:04.602549000
1,2058.txt,0 days 00:00:02.760500000
3,1965.txt,0 days 00:00:02.835753000
1,2028.txt,0 days 00:00:07.754339000
1,1924.txt,0 days 00:00:06.289069000
1,1601.txt,0 days 00:00:05.727837000
1,2185.txt,0 days 00:00:03.020212000
122,1693.txt,0 days 00:00:07.619856000
1,1868.txt,0 days 00:00:04.379623000
1,2198.txt,0 days 00:00:02.125949000
1,2241.txt,0 days 00:00:05.308823000
1,2163.txt,0 days 00:00:01.302932000
1,2249.txt,0 days 00:00:05.632651000
1,1930.txt,0 days 00:00:05.518642000
1,1885.txt,0 days 00:00:05.529753000
133,1770.txt,0 days 00:00:02.950112000
1,2071.txt,0 days 00:00:08.139265000
1,1874.txt,0 days 00:00:10.696807000
1,1554.txt,0 days 00:00:06.220208000
23,2072.txt,0 days 00:00:06.652149000
1,1652.txt,0 days 00:00:04.579969000
1,1669.txt,0 days 00:00:04.375780000
1,2069.txt,0 days 00:00:05.023266000
1,2152.txt,0 days 00:00:07.768649000
10,1768.txt,0 days 00:00:07.947799000
1,1713.txt,0 days 00:00:09.096427000
1,1593.txt,0 days 00:00:04.818290000
102,2161.txt,0 days 00:00:00.519243000
1,1793.txt,0 days 00:00:04.891230000
1,2118.txt,0 days 00:00:08.501437000
2,1766.txt,0 days 00:00:06.854762000
1,1781.txt,0 days 00:00:02.842011000
1,2162.txt,0 days 00:00:02.022603000
7,2074.txt,0 days 00:00:08.552029000
1,2196.txt,0 days 00:00:02.063361000
1,1864.txt,0 days 00:00:05.053243000
63,2164.txt,0 days 00:00:02.384475000
1,1540.txt,0 days 00:00:04.100085000
5,2140.txt,0 days 00:00:03.131436000
1,1632.txt,0 days 00:00:06.935230000
1,1532.txt,0 days 00:00:03.521014000
10,2062.txt,0 days 00:00:05.045647000
1,1982.txt,0 days 00:00:04.408038000
1,1863.txt,0 days 00:00:05.713309000
1,1877.txt,0 days 00:00:09.602899000
1,2111.txt,0 days 00:00:04.089447000
1,2203.txt,0 days 00:00:02.735277000
-1,2168.txt,0 days 00:00:03.032916000
1,1658.txt,0 days 00:00:05.809081000
1,2133.txt,0 days 00:00:11.784947000
1,2044.txt,0 days 00:00:05.029251000
1,1662.txt,0 days 00:00:05.622236000
1,1934.txt,0 days 00:00:07.714324000
-1,2228.txt,0 days 00:00:06.569289000
-1,1528.txt,0 days 00:00:03.631196000
1,1790.txt,0 days 00:00:02.742901000
1,1555.txt,0 days 00:00:04.653682000
1,1539.txt,0 days 00:00:03.472778000
2,1871.txt,0 days 00:00:10.078122000
1,1801.txt,0 days 00:00:04.948949000
1,1576.txt,0 days 00:00:02.928494000
1,1759.txt,0 days 00:00:04.263405000
1,1511.txt,0 days 00:00:09.177214000
1,1512.txt,0 days 00:00:07.121472000
1,2053.txt,0 days 00:00:02.676499000
1,1836.txt,0 days 00:00:07.712143000
1,1537.txt,0 days 00:00:04.033760000
1,1869.txt,0 days 00:00:04.334757000
119,1806.txt,0 days 00:00:03.648202000
54,1558.txt,0 days 00:00:07.693642000
1,1663.txt,0 days 00:00:06.370464000
174,1527.txt,0 days 00:00:03.281298000
118,1526.txt,0 days 00:00:05.053394000
-1,1769.txt,0 days 00:00:05.850529000
1,2139.txt,0 days 00:00:06.182882000
1,2091.txt,0 days 00:00:04.983587000
1,2070.txt,0 days 00:00:03.123432000
1,2056.txt,0 days 00:00:05.075773000
131,1559.txt,0 days 00:00:04.196234000
1,2067.txt,0 days 00:00:04.775824000
1,1879.txt,0 days 00:00:08.180551000
1,1845.txt,0 days 00:00:01.619121000
2,1939.txt,0 days 00:00:09.828520000
4,2037.txt,0 days 00:00:05.614355000
-1,1707.txt,0 days 00:00:05.222992000
1,1754.txt,0 days 00:00:05.158388000
1,1786.txt,0 days 00:00:05.166531000
1,1538.txt,0 days 00:00:04.978709000
1,1938.txt,0 days 00:00:09.921402000
1,1718.txt,0 days 00:00:08.583810000
3,1666.txt,0 days 00:00:05.982506000
1,1751.txt,0 days 00:00:06.122609000
104,1698.txt,0 days 00:00:05.418746000
15,2225.txt,0 days 00:00:06.337134000
1,1850.txt,0 days 00:00:02.356453000
1,1585.txt,0 days 00:00:02.646468000
1,1702.txt,0 days 00:00:06.244858000
1,1842.txt,0 days 00:00:03.405933000
1,2170.txt,0 days 00:00:01.618104000
1,1602.txt,0 days 00:00:06.093035000
1,1661.txt,0 days 00:00:05.906288000
1,2100.txt,0 days 00:00:04.375272000
1,1923.txt,0 days 00:00:07.129485000
1,1657.txt,0 days 00:00:03.719862000
1,1552.txt,0 days 00:00:06.657237000
1,1838.txt,0 days 00:00:07.877805000
1,1615.txt,0 days 00:00:04.906220000
1,1597.txt,0 days 00:00:03.293599000
1,1598.txt,0 days 00:00:04.249872000
-1,1618.txt,0 days 00:00:07.776724000
1,2151.txt,0 days 00:00:06.593617000
1,2191.txt,0 days 00:00:06.206834000
1,2097.txt,0 days 00:00:06.462562000
1,2135.txt,0 days 00:00:03.022317000
1,1967.txt,0 days 00:00:06.326988000
1,2246.txt,0 days 00:00:06.073538000
1,2158.txt,0 days 00:00:08.871932000
1,1604.txt,0 days 00:00:05.108979000
1,1613.txt,0 days 00:00:06.528294000
1,1716.txt,0 days 00:00:07.455511000
1,2209.txt,0 days 00:00:04.883011000
1,2038.txt,0 days 00:00:08.197121000
-1,2165.txt,0 days 00:00:02.104291000
1,1622.txt,0 days 00:00:05.354424000
1,1594.txt,0 days 00:00:04.890331000
1,1989.txt,0 days 00:00:06.078999000
8,1633.txt,0 days 00:00:05.352154000
58,1502.txt,0 days 00:00:02.415667000
1,1571.txt,0 days 00:00:03.290695000
1,1945.txt,0 days 00:00:03.352850000
1,1792.txt,0 days 00:00:03.953511000
30,2169.txt,0 days 00:00:01.082041000
-1,1764.txt,0 days 00:00:07.253102000
1,2190.txt,0 days 00:00:03.343901000
