pos_rank,file,time
1,1834.txt,0 days 00:00:00.607911000
1,2224.txt,0 days 00:00:00.405283000
1,2036.txt,0 days 00:00:00.516892000
1,1927.txt,0 days 00:00:00.440173000
167,1873.txt,0 days 00:00:00.453553000
1,1883.txt,0 days 00:00:00.475536000
2,1634.txt,0 days 00:00:00.379449000
1,1941.txt,0 days 00:00:00.256131000
1,1591.txt,0 days 00:00:00.474749000
-1,1972.txt,0 days 00:00:00.521683000
1,1625.txt,0 days 00:00:00.218098000
1,1758.txt,0 days 00:00:00.171519000
1,1670.txt,0 days 00:00:00.260028000
1,1839.txt,0 days 00:00:00.554999000
1,1624.txt,0 days 00:00:00.465608000
1,1603.txt,0 days 00:00:00.463391000
1,1600.txt,0 days 00:00:00.334142000
1,1963.txt,0 days 00:00:00.278951000
1,1986.txt,0 days 00:00:00.413787000
1,1654.txt,0 days 00:00:00.304156000
230,2250.txt,0 days 00:00:00.380694000
1,1791.txt,0 days 00:00:00.294722000
1,1592.txt,0 days 00:00:00.342444000
1,2093.txt,0 days 00:00:00.399249000
1,1831.txt,0 days 00:00:00.464017000
1,1531.txt,0 days 00:00:00.487090000
1,2226.txt,0 days 00:00:00.415162000
-1,2041.txt,0 days 00:00:00.288478000
1,1966.txt,0 days 00:00:00.391774000
1,1595.txt,0 days 00:00:00.316781000
1,1717.txt,0 days 00:00:00.440643000
1,2076.txt,0 days 00:00:00.932653000
38,1580.txt,0 days 00:00:00.220800000
1,1551.txt,0 days 00:00:00.530147000
1,1866.txt,0 days 00:00:00.517092000
2,2035.txt,0 days 00:00:00.298241000
13,1840.txt,0 days 00:00:00.477166000
1,1785.txt,0 days 00:00:00.123407000
1,2157.txt,0 days 00:00:00.661117000
1,2082.txt,0 days 00:00:00.413805000
1,1843.txt,0 days 00:00:00.184714000
34,2045.txt,0 days 00:00:00.190016000
1,1988.txt,0 days 00:00:00.444117000
281,1611.txt,0 days 00:00:00.311670000
1,2207.txt,0 days 00:00:00.350669000
1,1506.txt,0 days 00:00:00.169992000
1,1890.txt,0 days 00:00:00.416122000
19,1513.txt,0 days 00:00:00.396245000
1,2186.txt,0 days 00:00:00.480443000
1,1867.txt,0 days 00:00:00.308150000
-1,1709.txt,0 days 00:00:00.180274000
-1,1575.txt,0 days 00:00:00.178527000
1,2154.txt,0 days 00:00:00.557360000
13,2055.txt,0 days 00:00:00.193929000
1,1837.txt,0 days 00:00:00.623890000
1,1701.txt,0 days 00:00:00.470679000
1,1797.txt,0 days 00:00:00.183138000
1,1584.txt,0 days 00:00:00.360340000
1,2115.txt,0 days 00:00:00.367374000
1,1946.txt,0 days 00:00:00.350922000
1,2156.txt,0 days 00:00:00.564318000
1,1833.txt,0 days 00:00:00.499796000
3,1536.txt,0 days 00:00:00.521861000
-1,1968.txt,0 days 00:00:00.394792000
9,1535.txt,0 days 00:00:00.201703000
-1,1692.txt,0 days 00:00:00.431024000
125,1619.txt,0 days 00:00:00.309679000
1,1796.txt,0 days 00:00:00.327234000
1,2131.txt,0 days 00:00:00.438889000
1,1637.txt,0 days 00:00:00.248180000
1,1504.txt,0 days 00:00:00.467049000
1,1583.txt,0 days 00:00:00.466515000
1,1755.txt,0 days 00:00:00.214768000
1,1628.txt,0 days 00:00:00.361687000
-1,1708.txt,0 days 00:00:00.170363000
1,1711.txt,0 days 00:00:00.567630000
1,1590.txt,0 days 00:00:00.147283000
80,2195.txt,0 days 00:00:00.204067000
167,1700.txt,0 days 00:00:00.297810000
-1,1762.txt,0 days 00:00:00.270160000
-1,2043.txt,0 days 00:00:00.253290000
1,2021.txt,0 days 00:00:00.691449000
30,2080.txt,0 days 00:00:00.453564000
-1,2230.txt,0 days 00:00:00.358152000
21,2075.txt,0 days 00:00:00.511349000
