pos_rank,file,time
26,1691.txt,0 days 00:00:00.272963000
1,1614.txt,0 days 00:00:00.250613000
1,1516.txt,0 days 00:00:00.486780000
1,1969.txt,0 days 00:00:00.276538000
1,2068.txt,0 days 00:00:00.191446000
1,2244.txt,0 days 00:00:00.415830000
1,1627.txt,0 days 00:00:00.304959000
1,2023.txt,0 days 00:00:00.404613000
21,1631.txt,0 days 00:00:00.225618000
1,1925.txt,0 days 00:00:00.245016000
-1,1760.txt,0 days 00:00:00.154271000
138,2199.txt,0 days 00:00:00.087163000
7,1659.txt,0 days 00:00:00.244802000
1,1929.txt,0 days 00:00:00.441899000
1,1607.txt,0 days 00:00:00.258134000
1,2221.txt,0 days 00:00:00.226976000
1,1609.txt,0 days 00:00:00.261462000
19,2248.txt,0 days 00:00:00.265904000
1,1844.txt,0 days 00:00:00.177628000
1,1978.txt,0 days 00:00:00.419562000
1,1782.txt,0 days 00:00:00.317461000
78,2222.txt,0 days 00:00:00.294560000
1,1933.txt,0 days 00:00:00.423922000
156,2078.txt,0 days 00:00:00.490240000
181,1810.txt,0 days 00:00:00.094967000
11,2242.txt,0 days 00:00:00.363227000
-1,1800.txt,0 days 00:00:00.192192000
110,1518.txt,0 days 00:00:00.483610000
1,1789.txt,0 days 00:00:00.219032000
2,1703.txt,0 days 00:00:00.273090000
-1,1710.txt,0 days 00:00:00.170674000
1,2194.txt,0 days 00:00:00.262168000
1,1794.txt,0 days 00:00:00.344493000
2,2243.txt,0 days 00:00:00.377457000
1,1841.txt,0 days 00:00:00.272973000
1,1582.txt,0 days 00:00:00.214836000
1,1553.txt,0 days 00:00:00.419344000
1,2025.txt,0 days 00:00:00.326884000
1,1987.txt,0 days 00:00:00.391042000
1,2181.txt,0 days 00:00:00.427631000
-1,1529.txt,0 days 00:00:00.164533000
1,1667.txt,0 days 00:00:00.233999000
1,1887.txt,0 days 00:00:00.312096000
1,2183.txt,0 days 00:00:00.349232000
196,1525.txt,0 days 00:00:00.225289000
1,1976.txt,0 days 00:00:00.384274000
42,1696.txt,0 days 00:00:00.281240000
1,1950.txt,0 days 00:00:00.204047000
172,2197.txt,0 days 00:00:00.153221000
3,2052.txt,0 days 00:00:00.140432000
1,1704.txt,0 days 00:00:00.389672000
1,2024.txt,0 days 00:00:00.388679000
1,1621.txt,0 days 00:00:00.392232000
1,2192.txt,0 days 00:00:00.279715000
1,1608.txt,0 days 00:00:00.402115000
-1,1524.txt,0 days 00:00:00.344038000
133,2049.txt,0 days 00:00:00.197227000
75,1940.txt,0 days 00:00:00.219800000
1,2155.txt,0 days 00:00:00.308777000
1,2086.txt,0 days 00:00:00.320316000
1,1639.txt,0 days 00:00:00.158796000
2,2136.txt,0 days 00:00:00.375162000
1,1848.txt,0 days 00:00:00.243033000
17,1962.txt,0 days 00:00:00.166825000
1,2084.txt,0 days 00:00:00.407430000
1,1979.txt,0 days 00:00:00.381872000
-1,1515.txt,0 days 00:00:00.271472000
25,1517.txt,0 days 00:00:00.310313000
20,1835.txt,0 days 00:00:00.253353000
1,1948.txt,0 days 00:00:00.328501000
1,2083.txt,0 days 00:00:00.136911000
5,1651.txt,0 days 00:00:00.217713000
1,1623.txt,0 days 00:00:00.385277000
18,2095.txt,0 days 00:00:00.221074000
1,1653.txt,0 days 00:00:00.383273000
1,1944.txt,0 days 00:00:00.315313000
-1,1767.txt,0 days 00:00:00.432002000
1,2096.txt,0 days 00:00:00.317988000
-1,1523.txt,0 days 00:00:00.290515000
1,2065.txt,0 days 00:00:00.233357000
3,1980.txt,0 days 00:00:00.188976000
1,1990.txt,0 days 00:00:00.278942000
93,2059.txt,0 days 00:00:00.122773000
1,2088.txt,0 days 00:00:00.248815000
2,1508.txt,0 days 00:00:00.222635000
1,2202.txt,0 days 00:00:00.283336000
7,1803.txt,0 days 00:00:00.180328000
22,2030.txt,0 days 00:00:00.473207000
1,1638.txt,0 days 00:00:00.165447000
32,1610.txt,0 days 00:00:00.220331000
1,2187.txt,0 days 00:00:00.333946000
50,1795.txt,0 days 00:00:00.225946000
1,1668.txt,0 days 00:00:00.221731000
6,1578.txt,0 days 00:00:00.242725000
1,1509.txt,0 days 00:00:00.197911000
1,1862.txt,0 days 00:00:00.276223000
1,2022.txt,0 days 00:00:00.366540000
1,1931.txt,0 days 00:00:00.371992000
