pos_rank,file,time
1,1834.txt,0 days 00:00:00.914527000
1,2224.txt,0 days 00:00:00.470489000
2,2036.txt,0 days 00:00:00.774533000
1,1927.txt,0 days 00:00:00.911686000
120,1873.txt,0 days 00:00:00.341611000
1,1883.txt,0 days 00:00:00.603944000
13,1634.txt,0 days 00:00:00.264912000
1,1941.txt,0 days 00:00:00.255331000
1,1591.txt,0 days 00:00:00.894212000
-1,1972.txt,0 days 00:00:00.660356000
27,1625.txt,0 days 00:00:00.118225000
1,1758.txt,0 days 00:00:00.104929000
1,1670.txt,0 days 00:00:00.233214000
1,1839.txt,0 days 00:00:00.897365000
1,1624.txt,0 days 00:00:00.416473000
1,1603.txt,0 days 00:00:00.531502000
1,1600.txt,0 days 00:00:00.522391000
49,1963.txt,0 days 00:00:00.192261000
1,1986.txt,0 days 00:00:00.699093000
1,1654.txt,0 days 00:00:00.489749000
-1,2250.txt,0 days 00:00:00.226391000
1,1791.txt,0 days 00:00:00.371628000
1,1592.txt,0 days 00:00:00.312176000
1,2093.txt,0 days 00:00:00.371478000
1,1831.txt,0 days 00:00:00.844595000
1,1531.txt,0 days 00:00:00.739158000
1,2226.txt,0 days 00:00:00.483601000
-1,2041.txt,0 days 00:00:00.268334000
1,1966.txt,0 days 00:00:00.299166000
1,1595.txt,0 days 00:00:00.542402000
1,1717.txt,0 days 00:00:00.469255000
14,2076.txt,0 days 00:00:01.264786000
237,1580.txt,0 days 00:00:00.081326000
1,1551.txt,0 days 00:00:00.892591000
4,1866.txt,0 days 00:00:00.914051000
21,2035.txt,0 days 00:00:00.256226000
-1,1840.txt,0 days 00:00:00.830403000
1,1785.txt,0 days 00:00:00.162932000
1,2157.txt,0 days 00:00:00.947085000
1,2082.txt,0 days 00:00:00.334247000
1,1843.txt,0 days 00:00:00.093029000
-1,2045.txt,0 days 00:00:00.128444000
1,1988.txt,0 days 00:00:00.878876000
-1,1611.txt,0 days 00:00:00.154456000
1,2207.txt,0 days 00:00:00.764821000
1,1506.txt,0 days 00:00:00.158942000
1,1890.txt,0 days 00:00:00.569159000
39,1513.txt,0 days 00:00:00.447992000
1,2186.txt,0 days 00:00:00.688667000
1,1867.txt,0 days 00:00:00.679241000
-1,1709.txt,0 days 00:00:00.019755000
-1,1575.txt,0 days 00:00:00.074716000
1,2154.txt,0 days 00:00:00.735928000
-1,2055.txt,0 days 00:00:00.215995000
1,1837.txt,0 days 00:00:00.850604000
1,1701.txt,0 days 00:00:00.621623000
18,1797.txt,0 days 00:00:00.071764000
1,1584.txt,0 days 00:00:00.380602000
1,2115.txt,0 days 00:00:00.726225000
62,1946.txt,0 days 00:00:00.259544000
1,2156.txt,0 days 00:00:01.104813000
1,1833.txt,0 days 00:00:00.873914000
13,1536.txt,0 days 00:00:00.832863000
-1,1968.txt,0 days 00:00:00.274027000
28,1535.txt,0 days 00:00:00.095220000
-1,1692.txt,0 days 00:00:00.361267000
101,1619.txt,0 days 00:00:00.178507000
-1,1796.txt,0 days 00:00:00.086829000
1,2131.txt,0 days 00:00:00.512308000
2,1637.txt,0 days 00:00:00.142411000
1,1504.txt,0 days 00:00:00.469739000
1,1583.txt,0 days 00:00:00.345944000
1,1755.txt,0 days 00:00:00.068122000
1,1628.txt,0 days 00:00:00.572031000
-1,1708.txt,0 days 00:00:00.048097000
-1,1711.txt,0 days 00:00:00.562749000
1,1590.txt,0 days 00:00:00.177851000
-1,2195.txt,0 days 00:00:00.087384000
-1,1700.txt,0 days 00:00:00.152403000
-1,1762.txt,0 days 00:00:00.035201000
-1,2043.txt,0 days 00:00:00.245868000
1,2021.txt,0 days 00:00:01.372397000
-1,2080.txt,0 days 00:00:00.460915000
-1,2230.txt,0 days 00:00:00.151351000
41,2075.txt,0 days 00:00:00.633027000
1,1932.txt,0 days 00:00:00.471930000
-1,1514.txt,0 days 00:00:00.266120000
8,1714.txt,0 days 00:00:00.323022000
-1,2089.txt,0 days 00:00:00.098400000
1,1977.txt,0 days 00:00:00.319649000
100,2048.txt,0 days 00:00:00.075124000
-1,1695.txt,0 days 00:00:00.130038000
1,1752.txt,0 days 00:00:00.497057000
-1,1616.txt,0 days 00:00:00.159176000
2,2085.txt,0 days 00:00:00.146521000
-1,1872.txt,0 days 00:00:00.393097000
3,2210.txt,0 days 00:00:00.575787000
4,1606.txt,0 days 00:00:00.358657000
1,1832.txt,0 days 00:00:00.609093000
-1,1697.txt,0 days 00:00:00.222773000
1,2208.txt,0 days 00:00:00.589540000
1,2116.txt,0 days 00:00:00.597878000
-1,1849.txt,0 days 00:00:00.216303000
-1,1807.txt,0 days 00:00:00.037858000
20,2077.txt,0 days 00:00:00.840326000
-1,1635.txt,0 days 00:00:00.039593000
26,1937.txt,0 days 00:00:00.625023000
-1,2042.txt,0 days 00:00:00.218057000
1,2032.txt,0 days 00:00:00.750857000
1,1861.txt,0 days 00:00:00.800805000
3,2050.txt,0 days 00:00:00.077776000
8,1876.txt,0 days 00:00:00.809218000
1,2159.txt,0 days 00:00:00.807586000
1,1865.txt,0 days 00:00:00.471435000
1,2182.txt,0 days 00:00:00.472007000
-1,2047.txt,0 days 00:00:00.080201000
31,1809.txt,0 days 00:00:00.119832000
-1,2247.txt,0 days 00:00:00.280730000
1,1870.txt,0 days 00:00:00.500026000
1,1971.txt,0 days 00:00:00.654544000
1,1699.txt,0 days 00:00:00.307715000
1,1922.txt,0 days 00:00:00.736670000
1,2167.txt,0 days 00:00:00.075110000
-1,1720.txt,0 days 00:00:00.295622000
-1,1802.txt,0 days 00:00:00.172508000
1,1888.txt,0 days 00:00:00.545979000
-1,1961.txt,0 days 00:00:00.109999000
1,1503.txt,0 days 00:00:00.210104000
-1,1587.txt,0 days 00:00:00.152994000
1,1577.txt,0 days 00:00:00.247142000
1,2066.txt,0 days 00:00:00.442407000
6,2073.txt,0 days 00:00:00.527169000
2,2132.txt,0 days 00:00:00.651888000
1,1655.txt,0 days 00:00:00.256023000
1,2160.txt,0 days 00:00:00.491962000
-1,1530.txt,0 days 00:00:00.144861000
2,1626.txt,0 days 00:00:00.595338000
1,1846.txt,0 days 00:00:00.886527000
1,1589.txt,0 days 00:00:00.374801000
1,1640.txt,0 days 00:00:00.085073000
1,1847.txt,0 days 00:00:00.174310000
17,2060.txt,0 days 00:00:00.164693000
1,2138.txt,0 days 00:00:00.338279000
4,2034.txt,0 days 00:00:00.868479000
3,1926.txt,0 days 00:00:00.690583000
1,1783.txt,0 days 00:00:00.570293000
1,2058.txt,0 days 00:00:00.277751000
10,1965.txt,0 days 00:00:00.206336000
1,2028.txt,0 days 00:00:00.932878000
1,1924.txt,0 days 00:00:00.984965000
1,1601.txt,0 days 00:00:00.674264000
1,2185.txt,0 days 00:00:00.251672000
-1,1693.txt,0 days 00:00:00.218980000
1,1868.txt,0 days 00:00:00.732599000
25,2198.txt,0 days 00:00:00.123449000
1,2241.txt,0 days 00:00:00.457928000
1,2163.txt,0 days 00:00:00.123852000
1,2249.txt,0 days 00:00:00.338893000
1,1930.txt,0 days 00:00:00.376648000
1,1885.txt,0 days 00:00:00.442302000
-1,1770.txt,0 days 00:00:00.019191000
1,2071.txt,0 days 00:00:00.797226000
87,1874.txt,0 days 00:00:00.373117000
3,1554.txt,0 days 00:00:00.821370000
22,2072.txt,0 days 00:00:00.393452000
1,1652.txt,0 days 00:00:00.650268000
1,1669.txt,0 days 00:00:00.290724000
58,2069.txt,0 days 00:00:00.294837000
1,2152.txt,0 days 00:00:00.689975000
-1,1768.txt,0 days 00:00:00.254485000
3,1713.txt,0 days 00:00:00.532519000
1,1593.txt,0 days 00:00:00.528047000
-1,2161.txt,0 days 00:00:00.019738000
71,1793.txt,0 days 00:00:00.313163000
1,2118.txt,0 days 00:00:00.957736000
-1,1766.txt,0 days 00:00:00.436517000
1,1781.txt,0 days 00:00:00.490281000
1,2162.txt,0 days 00:00:00.111988000
75,2074.txt,0 days 00:00:00.511180000
-1,2196.txt,0 days 00:00:00.039839000
1,1864.txt,0 days 00:00:00.852527000
-1,2164.txt,0 days 00:00:00.088603000
1,1540.txt,0 days 00:00:00.325754000
-1,2140.txt,0 days 00:00:00.035197000
-1,1632.txt,0 days 00:00:00.118249000
1,1532.txt,0 days 00:00:00.232694000
-1,2062.txt,0 days 00:00:00.288588000
2,1982.txt,0 days 00:00:00.597726000
1,1863.txt,0 days 00:00:00.904003000
1,1877.txt,0 days 00:00:00.703795000
