pos_rank,file,time
1,1834.txt,0 days 00:00:07.885479000
1,2224.txt,0 days 00:00:06.785682000
1,2036.txt,0 days 00:00:06.235563000
1,1927.txt,0 days 00:00:05.353482000
3,1873.txt,0 days 00:00:09.513961000
1,1883.txt,0 days 00:00:08.956060000
2,1634.txt,0 days 00:00:07.705001000
1,1941.txt,0 days 00:00:05.203183000
1,1591.txt,0 days 00:00:05.451681000
58,1972.txt,0 days 00:00:08.113091000
1,1625.txt,0 days 00:00:05.772494000
1,1758.txt,0 days 00:00:05.865157000
1,1670.txt,0 days 00:00:04.834655000
1,1839.txt,0 days 00:00:07.272734000
1,1624.txt,0 days 00:00:08.074484000
1,1603.txt,0 days 00:00:08.582847000
1,1600.txt,0 days 00:00:04.786567000
1,1963.txt,0 days 00:00:07.154686000
1,1986.txt,0 days 00:00:04.714509000
1,1654.txt,0 days 00:00:03.910198000
279,2250.txt,0 days 00:00:10.641725000
1,1791.txt,0 days 00:00:03.477115000
1,1592.txt,0 days 00:00:05.398349000
1,2093.txt,0 days 00:00:07.635600000
1,1831.txt,0 days 00:00:05.536854000
1,1531.txt,0 days 00:00:05.432803000
1,2226.txt,0 days 00:00:06.179764000
125,2041.txt,0 days 00:00:05.334804000
1,1966.txt,0 days 00:00:06.377792000
1,1595.txt,0 days 00:00:04.208254000
1,1717.txt,0 days 00:00:10.641492000
1,2076.txt,0 days 00:00:13.060054000
1,1580.txt,0 days 00:00:04.022826000
1,1551.txt,0 days 00:00:09.353506000
1,1866.txt,0 days 00:00:06.307177000
1,2035.txt,0 days 00:00:05.318715000
1,1840.txt,0 days 00:00:06.011981000
1,1785.txt,0 days 00:00:02.064975000
1,2157.txt,0 days 00:00:08.863521000
1,2082.txt,0 days 00:00:07.533329000
1,1843.txt,0 days 00:00:02.574781000
6,2045.txt,0 days 00:00:02.485012000
1,1988.txt,0 days 00:00:05.910755000
188,1611.txt,0 days 00:00:10.996734000
1,2207.txt,0 days 00:00:04.718115000
1,1506.txt,0 days 00:00:03.370669000
1,1890.txt,0 days 00:00:07.062589000
1,1513.txt,0 days 00:00:06.222900000
1,2186.txt,0 days 00:00:06.412549000
1,1867.txt,0 days 00:00:04.156867000
184,1709.txt,0 days 00:00:10.085898000
1,1575.txt,0 days 00:00:03.933271000
1,2154.txt,0 days 00:00:10.569554000
3,2055.txt,0 days 00:00:03.235185000
1,1837.txt,0 days 00:00:08.452803000
1,1701.txt,0 days 00:00:07.295827000
1,1797.txt,0 days 00:00:05.174780000
1,1584.txt,0 days 00:00:05.224091000
1,2115.txt,0 days 00:00:05.038217000
1,1946.txt,0 days 00:00:05.601363000
1,2156.txt,0 days 00:00:06.375337000
1,1833.txt,0 days 00:00:06.391320000
1,1536.txt,0 days 00:00:06.578099000
111,1968.txt,0 days 00:00:07.715941000
1,1535.txt,0 days 00:00:05.183165000
22,1692.txt,0 days 00:00:07.311994000
216,1619.txt,0 days 00:00:10.689765000
1,1796.txt,0 days 00:00:06.047784000
1,2131.txt,0 days 00:00:07.862603000
31,1637.txt,0 days 00:00:04.593598000
1,1504.txt,0 days 00:00:07.721881000
1,1583.txt,0 days 00:00:06.361420000
6,1755.txt,0 days 00:00:07.953345000
1,1628.txt,0 days 00:00:05.870157000
179,1708.txt,0 days 00:00:11.976553000
1,1711.txt,0 days 00:00:09.596029000
1,1590.txt,0 days 00:00:02.135446000
1,2195.txt,0 days 00:00:03.481302000
16,1700.txt,0 days 00:00:05.060740000
177,1762.txt,0 days 00:00:09.996501000
105,2043.txt,0 days 00:00:07.612512000
1,2021.txt,0 days 00:00:07.568183000
20,2080.txt,0 days 00:00:07.662200000
19,2230.txt,0 days 00:00:07.939075000
2,2075.txt,0 days 00:00:07.546365000
1,1932.txt,0 days 00:00:08.203223000
101,1514.txt,0 days 00:00:09.051845000
1,1714.txt,0 days 00:00:08.739218000
116,2089.txt,0 days 00:00:09.022005000
1,1977.txt,0 days 00:00:07.469952000
12,2048.txt,0 days 00:00:04.001189000
25,1695.txt,0 days 00:00:06.483993000
1,1752.txt,0 days 00:00:07.183700000
84,1616.txt,0 days 00:00:09.475076000
1,2085.txt,0 days 00:00:05.665397000
11,1872.txt,0 days 00:00:09.002777000
1,2210.txt,0 days 00:00:04.047892000
1,1606.txt,0 days 00:00:04.886194000
1,1832.txt,0 days 00:00:08.085943000
214,1697.txt,0 days 00:00:05.716117000
1,2208.txt,0 days 00:00:03.364774000
1,2116.txt,0 days 00:00:05.017357000
1,1849.txt,0 days 00:00:02.930422000
7,1807.txt,0 days 00:00:04.261073000
1,2077.txt,0 days 00:00:11.668361000
-1,1635.txt,0 days 00:00:05.874902000
1,1937.txt,0 days 00:00:09.162863000
106,2042.txt,0 days 00:00:04.459737000
1,2032.txt,0 days 00:00:07.856211000
1,1861.txt,0 days 00:00:05.356441000
155,2050.txt,0 days 00:00:02.151669000
1,1876.txt,0 days 00:00:10.992351000
1,2159.txt,0 days 00:00:07.393472000
1,1865.txt,0 days 00:00:03.757392000
1,2182.txt,0 days 00:00:05.951430000
-1,2047.txt,0 days 00:00:03.901916000
1,1809.txt,0 days 00:00:05.119516000
32,2247.txt,0 days 00:00:10.240290000
1,1870.txt,0 days 00:00:06.277285000
1,1971.txt,0 days 00:00:06.540085000
1,1699.txt,0 days 00:00:07.153291000
1,1922.txt,0 days 00:00:04.676193000
1,2167.txt,0 days 00:00:05.082598000
58,1720.txt,0 days 00:00:09.315028000
-1,1802.txt,0 days 00:00:03.844124000
1,1888.txt,0 days 00:00:05.940672000
19,1961.txt,0 days 00:00:06.956964000
1,1503.txt,0 days 00:00:07.307760000
1,1587.txt,0 days 00:00:02.829958000
1,1577.txt,0 days 00:00:03.397274000
1,2066.txt,0 days 00:00:03.727557000
1,2073.txt,0 days 00:00:08.165372000
2,2132.txt,0 days 00:00:14.980145000
1,1655.txt,0 days 00:00:03.047216000
1,2160.txt,0 days 00:00:06.383139000
-1,1530.txt,0 days 00:00:04.051847000
2,1626.txt,0 days 00:00:08.776756000
1,1846.txt,0 days 00:00:05.130905000
1,1589.txt,0 days 00:00:03.370318000
1,1640.txt,0 days 00:00:05.507804000
6,1847.txt,0 days 00:00:02.887468000
1,2060.txt,0 days 00:00:02.239079000
1,2138.txt,0 days 00:00:12.790546000
1,2034.txt,0 days 00:00:06.009483000
1,1926.txt,0 days 00:00:04.695548000
1,1783.txt,0 days 00:00:05.408217000
1,2058.txt,0 days 00:00:02.726988000
1,1965.txt,0 days 00:00:02.906943000
1,2028.txt,0 days 00:00:07.030704000
1,1924.txt,0 days 00:00:06.302545000
1,1601.txt,0 days 00:00:05.767104000
1,2185.txt,0 days 00:00:03.589876000
15,1693.txt,0 days 00:00:08.184300000
1,1868.txt,0 days 00:00:04.487650000
1,2198.txt,0 days 00:00:06.971478000
1,2241.txt,0 days 00:00:06.400592000
1,2163.txt,0 days 00:00:03.097945000
1,2249.txt,0 days 00:00:09.344313000
1,1930.txt,0 days 00:00:05.776920000
1,1885.txt,0 days 00:00:07.105299000
-1,1770.txt,0 days 00:00:08.395352000
1,2071.txt,0 days 00:00:08.183997000
1,1874.txt,0 days 00:00:11.592911000
1,1554.txt,0 days 00:00:06.447284000
