pos_rank,file,time
7,1834.txt,0 days 00:00:00.476343000
111,2224.txt,0 days 00:00:00.270138000
12,2036.txt,0 days 00:00:00.421248000
1,1927.txt,0 days 00:00:00.505170000
112,1873.txt,0 days 00:00:00.202504000
1,1883.txt,0 days 00:00:00.348975000
-1,1634.txt,0 days 00:00:00.147780000
13,1941.txt,0 days 00:00:00.142597000
1,1591.txt,0 days 00:00:00.502387000
-1,1972.txt,0 days 00:00:00.341702000
72,1625.txt,0 days 00:00:00.057968000
1,1758.txt,0 days 00:00:00.069459000
1,1670.txt,0 days 00:00:00.133596000
1,1839.txt,0 days 00:00:00.475313000
1,1624.txt,0 days 00:00:00.227410000
1,1603.txt,0 days 00:00:00.310241000
1,1600.txt,0 days 00:00:00.272542000
272,1963.txt,0 days 00:00:00.115582000
1,1986.txt,0 days 00:00:00.404125000
1,1654.txt,0 days 00:00:00.281473000
-1,2250.txt,0 days 00:00:00.113877000
4,1791.txt,0 days 00:00:00.203647000
1,1592.txt,0 days 00:00:00.192823000
1,2093.txt,0 days 00:00:00.188767000
1,1831.txt,0 days 00:00:00.492851000
1,1531.txt,0 days 00:00:00.374368000
1,2226.txt,0 days 00:00:00.290067000
-1,2041.txt,0 days 00:00:00.133966000
1,1966.txt,0 days 00:00:00.164059000
1,1595.txt,0 days 00:00:00.287396000
7,1717.txt,0 days 00:00:00.253956000
1,2076.txt,0 days 00:00:00.624553000
208,1580.txt,0 days 00:00:00.044736000
1,1551.txt,0 days 00:00:00.503918000
1,1866.txt,0 days 00:00:00.515960000
1,2035.txt,0 days 00:00:00.132988000
232,1840.txt,0 days 00:00:00.440755000
1,1785.txt,0 days 00:00:00.081195000
1,2157.txt,0 days 00:00:00.508754000
3,2082.txt,0 days 00:00:00.171286000
1,1843.txt,0 days 00:00:00.046263000
-1,2045.txt,0 days 00:00:00.073121000
1,1988.txt,0 days 00:00:00.471040000
242,1611.txt,0 days 00:00:00.078559000
1,2207.txt,0 days 00:00:00.388586000
2,1506.txt,0 days 00:00:00.081154000
1,1890.txt,0 days 00:00:00.302030000
120,1513.txt,0 days 00:00:00.239074000
1,2186.txt,0 days 00:00:00.359773000
1,1867.txt,0 days 00:00:00.376518000
-1,1709.txt,0 days 00:00:00.010085000
-1,1575.txt,0 days 00:00:00.036726000
1,2154.txt,0 days 00:00:00.393588000
24,2055.txt,0 days 00:00:00.114254000
1,1837.txt,0 days 00:00:00.447273000
1,1701.txt,0 days 00:00:00.327381000
58,1797.txt,0 days 00:00:00.039520000
