pos_rank,file,time
1,1834.txt,0 days 00:00:03.513375000
2,2224.txt,0 days 00:00:02.558172000
1,2036.txt,0 days 00:00:02.764066000
1,1927.txt,0 days 00:00:02.357752000
1,1873.txt,0 days 00:00:03.455399000
1,1883.txt,0 days 00:00:02.621182000
1,1634.txt,0 days 00:00:02.271888000
1,1941.txt,0 days 00:00:01.324908000
1,1591.txt,0 days 00:00:02.397042000
-1,1972.txt,0 days 00:00:03.151803000
1,1625.txt,0 days 00:00:01.122074000
1,1758.txt,0 days 00:00:01.613586000
1,1670.txt,0 days 00:00:01.652723000
1,1839.txt,0 days 00:00:03.163900000
1,1624.txt,0 days 00:00:02.195826000
1,1603.txt,0 days 00:00:03.259579000
1,1600.txt,0 days 00:00:01.847476000
1,1963.txt,0 days 00:00:02.698424000
1,1986.txt,0 days 00:00:02.056338000
1,1654.txt,0 days 00:00:01.727159000
206,2250.txt,0 days 00:00:02.115376000
1,1791.txt,0 days 00:00:01.710450000
1,1592.txt,0 days 00:00:01.739092000
1,2093.txt,0 days 00:00:02.107210000
1,1831.txt,0 days 00:00:02.557199000
1,1531.txt,0 days 00:00:02.490377000
1,2226.txt,0 days 00:00:02.438695000
5,2041.txt,0 days 00:00:01.815334000
1,1966.txt,0 days 00:00:02.302291000
1,1595.txt,0 days 00:00:01.600245000
1,1717.txt,0 days 00:00:03.382632000
1,2076.txt,0 days 00:00:05.199290000
1,1580.txt,0 days 00:00:01.267470000
1,1551.txt,0 days 00:00:03.359433000
1,1866.txt,0 days 00:00:02.896565000
1,2035.txt,0 days 00:00:02.137187000
1,1840.txt,0 days 00:00:02.659429000
1,1785.txt,0 days 00:00:00.729172000
1,2157.txt,0 days 00:00:03.618597000
1,2082.txt,0 days 00:00:02.058091000
1,1843.txt,0 days 00:00:00.967332000
1,2045.txt,0 days 00:00:01.014495000
1,1988.txt,0 days 00:00:02.382728000
-1,1611.txt,0 days 00:00:04.037696000
1,2207.txt,0 days 00:00:01.888239000
1,1506.txt,0 days 00:00:00.887313000
1,1890.txt,0 days 00:00:02.381171000
65,1513.txt,0 days 00:00:02.595728000
1,2186.txt,0 days 00:00:02.328309000
1,1867.txt,0 days 00:00:01.680585000
180,1709.txt,0 days 00:00:01.486963000
17,1575.txt,0 days 00:00:00.883699000
