pos_rank,file,time
1,1834.txt,0 days 00:00:01.518449000
18,2224.txt,0 days 00:00:01.159694000
1,2036.txt,0 days 00:00:01.209613000
1,1927.txt,0 days 00:00:00.970944000
4,1873.txt,0 days 00:00:01.574594000
1,1883.txt,0 days 00:00:01.672851000
1,1634.txt,0 days 00:00:01.315480000
1,1941.txt,0 days 00:00:00.951509000
1,1591.txt,0 days 00:00:01.043406000
366,1972.txt,0 days 00:00:01.607534000
2,1625.txt,0 days 00:00:01.019111000
1,1758.txt,0 days 00:00:00.964448000
1,1670.txt,0 days 00:00:00.922905000
1,1839.txt,0 days 00:00:01.380438000
1,1624.txt,0 days 00:00:01.406586000
1,1603.txt,0 days 00:00:01.522699000
1,1600.txt,0 days 00:00:00.852402000
1,1963.txt,0 days 00:00:01.301685000
1,1986.txt,0 days 00:00:01.001910000
1,1654.txt,0 days 00:00:00.787346000
401,2250.txt,0 days 00:00:01.824850000
1,1791.txt,0 days 00:00:00.729341000
1,1592.txt,0 days 00:00:01.042640000
1,2093.txt,0 days 00:00:01.343122000
1,1831.txt,0 days 00:00:01.078777000
1,1531.txt,0 days 00:00:01.052504000
1,2226.txt,0 days 00:00:01.120128000
171,2041.txt,0 days 00:00:00.952341000
1,1966.txt,0 days 00:00:01.164453000
1,1595.txt,0 days 00:00:00.848402000
1,1717.txt,0 days 00:00:01.806964000
1,2076.txt,0 days 00:00:02.159520000
9,1580.txt,0 days 00:00:00.770265000
1,1551.txt,0 days 00:00:01.800517000
1,1866.txt,0 days 00:00:01.249258000
4,2035.txt,0 days 00:00:00.948882000
2,1840.txt,0 days 00:00:01.127410000
2,1785.txt,0 days 00:00:00.422388000
1,2157.txt,0 days 00:00:01.607589000
1,2082.txt,0 days 00:00:01.304974000
1,1843.txt,0 days 00:00:00.534197000
53,2045.txt,0 days 00:00:00.471328000
1,1988.txt,0 days 00:00:01.143361000
179,1611.txt,0 days 00:00:01.738255000
1,2207.txt,0 days 00:00:00.915839000
1,1506.txt,0 days 00:00:00.581123000
2,1890.txt,0 days 00:00:01.346276000
1,1513.txt,0 days 00:00:01.214901000
1,2186.txt,0 days 00:00:01.177411000
1,1867.txt,0 days 00:00:00.831537000
225,1709.txt,0 days 00:00:01.649506000
12,1575.txt,0 days 00:00:00.713669000
1,2154.txt,0 days 00:00:01.892409000
17,2055.txt,0 days 00:00:00.631421000
1,1837.txt,0 days 00:00:01.502709000
1,1701.txt,0 days 00:00:01.377239000
2,1797.txt,0 days 00:00:00.960510000
1,1584.txt,0 days 00:00:00.985415000
1,2115.txt,0 days 00:00:00.891298000
1,1946.txt,0 days 00:00:01.033996000
1,2156.txt,0 days 00:00:01.237435000
1,1833.txt,0 days 00:00:01.175862000
141,1536.txt,0 days 00:00:01.281465000
350,1968.txt,0 days 00:00:01.368688000
1,1535.txt,0 days 00:00:00.980736000
34,1692.txt,0 days 00:00:01.318878000
-1,1619.txt,0 days 00:00:01.724095000
1,1796.txt,0 days 00:00:01.212591000
1,2131.txt,0 days 00:00:01.445610000
1,1637.txt,0 days 00:00:00.856670000
1,1504.txt,0 days 00:00:01.403229000
1,1583.txt,0 days 00:00:01.210655000
3,1755.txt,0 days 00:00:01.351325000
1,1628.txt,0 days 00:00:01.151686000
226,1708.txt,0 days 00:00:01.817073000
2,1711.txt,0 days 00:00:01.684581000
1,1590.txt,0 days 00:00:00.437834000
1,2195.txt,0 days 00:00:00.669733000
48,1700.txt,0 days 00:00:00.889117000
67,1762.txt,0 days 00:00:01.750480000
175,2043.txt,0 days 00:00:01.197915000
1,2021.txt,0 days 00:00:01.387960000
46,2080.txt,0 days 00:00:01.311153000
4,2230.txt,0 days 00:00:01.311760000
31,2075.txt,0 days 00:00:01.323152000
1,1932.txt,0 days 00:00:01.511139000
149,1514.txt,0 days 00:00:01.431470000
1,1714.txt,0 days 00:00:01.543317000
152,2089.txt,0 days 00:00:01.478071000
1,1977.txt,0 days 00:00:01.239664000
54,2048.txt,0 days 00:00:00.779611000
256,1695.txt,0 days 00:00:01.107744000
1,1752.txt,0 days 00:00:01.310256000
200,1616.txt,0 days 00:00:01.605351000
1,2085.txt,0 days 00:00:01.105331000
19,1872.txt,0 days 00:00:01.567796000
1,2210.txt,0 days 00:00:00.733955000
5,1606.txt,0 days 00:00:01.038365000
1,1832.txt,0 days 00:00:01.534957000
27,1697.txt,0 days 00:00:01.096556000
1,2208.txt,0 days 00:00:00.713445000
1,2116.txt,0 days 00:00:00.949465000
41,1849.txt,0 days 00:00:00.568802000
45,1807.txt,0 days 00:00:00.806515000
3,2077.txt,0 days 00:00:01.831734000
241,1635.txt,0 days 00:00:00.920337000
1,1937.txt,0 days 00:00:01.689482000
266,2042.txt,0 days 00:00:00.770611000
1,2032.txt,0 days 00:00:01.443727000
1,1861.txt,0 days 00:00:01.044051000
130,2050.txt,0 days 00:00:00.472555000
1,1876.txt,0 days 00:00:01.847918000
1,2159.txt,0 days 00:00:01.351322000
1,1865.txt,0 days 00:00:00.736059000
1,2182.txt,0 days 00:00:01.167885000
275,2047.txt,0 days 00:00:00.708794000
1,1809.txt,0 days 00:00:00.927826000
200,2247.txt,0 days 00:00:01.902184000
1,1870.txt,0 days 00:00:01.083140000
4,1971.txt,0 days 00:00:01.304205000
