pos_rank,file,time
1,1834.txt,0 days 00:00:00.473619000
3,2224.txt,0 days 00:00:00.372034000
1,2036.txt,0 days 00:00:00.464057000
1,1927.txt,0 days 00:00:00.368777000
118,1873.txt,0 days 00:00:00.431410000
1,1883.txt,0 days 00:00:00.426541000
2,1634.txt,0 days 00:00:00.357946000
2,1941.txt,0 days 00:00:00.232901000
1,1591.txt,0 days 00:00:00.456165000
-1,1972.txt,0 days 00:00:00.495026000
51,1625.txt,0 days 00:00:00.063003000
1,1758.txt,0 days 00:00:00.170086000
1,1670.txt,0 days 00:00:00.251696000
1,1839.txt,0 days 00:00:00.454947000
1,1624.txt,0 days 00:00:00.269123000
1,1603.txt,0 days 00:00:00.445672000
1,1600.txt,0 days 00:00:00.319635000
1,1963.txt,0 days 00:00:00.268801000
1,1986.txt,0 days 00:00:00.392656000
1,1654.txt,0 days 00:00:00.290787000
-1,2250.txt,0 days 00:00:00.175378000
1,1791.txt,0 days 00:00:00.277370000
1,1592.txt,0 days 00:00:00.305074000
1,2093.txt,0 days 00:00:00.309633000
1,1831.txt,0 days 00:00:00.388432000
1,1531.txt,0 days 00:00:00.457725000
1,2226.txt,0 days 00:00:00.401158000
-1,2041.txt,0 days 00:00:00.268300000
1,1966.txt,0 days 00:00:00.359046000
1,1595.txt,0 days 00:00:00.301590000
1,1717.txt,0 days 00:00:00.395894000
1,2076.txt,0 days 00:00:00.806014000
8,1580.txt,0 days 00:00:00.207718000
1,1551.txt,0 days 00:00:00.484919000
1,1866.txt,0 days 00:00:00.469470000
2,2035.txt,0 days 00:00:00.271101000
1,1840.txt,0 days 00:00:00.406569000
1,1785.txt,0 days 00:00:00.111968000
1,2157.txt,0 days 00:00:00.604770000
1,2082.txt,0 days 00:00:00.326480000
1,1843.txt,0 days 00:00:00.127168000
-1,2045.txt,0 days 00:00:00.155532000
1,1988.txt,0 days 00:00:00.425144000
156,1611.txt,0 days 00:00:00.278736000
1,2207.txt,0 days 00:00:00.338704000
1,1506.txt,0 days 00:00:00.134979000
1,1890.txt,0 days 00:00:00.404337000
16,1513.txt,0 days 00:00:00.376527000
1,2186.txt,0 days 00:00:00.434895000
1,1867.txt,0 days 00:00:00.289437000
129,1709.txt,0 days 00:00:00.171855000
-1,1575.txt,0 days 00:00:00.157066000
1,2154.txt,0 days 00:00:00.535284000
3,2055.txt,0 days 00:00:00.186483000
1,1837.txt,0 days 00:00:00.507099000
1,1701.txt,0 days 00:00:00.426841000
1,1797.txt,0 days 00:00:00.174893000
1,1584.txt,0 days 00:00:00.311507000
1,2115.txt,0 days 00:00:00.350884000
1,1946.txt,0 days 00:00:00.322331000
1,2156.txt,0 days 00:00:00.541604000
1,1833.txt,0 days 00:00:00.396384000
2,1536.txt,0 days 00:00:00.499978000
-1,1968.txt,0 days 00:00:00.339086000
5,1535.txt,0 days 00:00:00.194281000
-1,1692.txt,0 days 00:00:00.352323000
111,1619.txt,0 days 00:00:00.285886000
1,1796.txt,0 days 00:00:00.313750000
1,2131.txt,0 days 00:00:00.418808000
1,1637.txt,0 days 00:00:00.238727000
1,1504.txt,0 days 00:00:00.356553000
1,1583.txt,0 days 00:00:00.440916000
2,1755.txt,0 days 00:00:00.204310000
1,1628.txt,0 days 00:00:00.327603000
-1,1708.txt,0 days 00:00:00.164600000
1,1711.txt,0 days 00:00:00.495746000
1,1590.txt,0 days 00:00:00.117691000
27,2195.txt,0 days 00:00:00.136479000
161,1700.txt,0 days 00:00:00.281770000
232,1762.txt,0 days 00:00:00.253864000
-1,2043.txt,0 days 00:00:00.214367000
1,2021.txt,0 days 00:00:00.594715000
51,2080.txt,0 days 00:00:00.431912000
-1,2230.txt,0 days 00:00:00.299092000
15,2075.txt,0 days 00:00:00.485889000
1,1932.txt,0 days 00:00:00.554734000
191,1514.txt,0 days 00:00:00.374652000
1,1714.txt,0 days 00:00:00.311122000
108,2089.txt,0 days 00:00:00.262853000
1,1977.txt,0 days 00:00:00.369391000
-1,2048.txt,0 days 00:00:00.161357000
-1,1695.txt,0 days 00:00:00.315840000
1,1752.txt,0 days 00:00:00.425005000
-1,1616.txt,0 days 00:00:00.410721000
26,2085.txt,0 days 00:00:00.236921000
243,1872.txt,0 days 00:00:00.487604000
1,2210.txt,0 days 00:00:00.224487000
12,1606.txt,0 days 00:00:00.326743000
1,1832.txt,0 days 00:00:00.474860000
159,1697.txt,0 days 00:00:00.314582000
1,2208.txt,0 days 00:00:00.295734000
1,2116.txt,0 days 00:00:00.345782000
-1,1849.txt,0 days 00:00:00.161456000
124,1807.txt,0 days 00:00:00.114493000
1,2077.txt,0 days 00:00:00.679467000
-1,1635.txt,0 days 00:00:00.105454000
1,1937.txt,0 days 00:00:00.610201000
-1,2042.txt,0 days 00:00:00.207295000
1,2032.txt,0 days 00:00:00.460852000
1,1861.txt,0 days 00:00:00.360977000
15,2050.txt,0 days 00:00:00.081288000
1,1876.txt,0 days 00:00:00.666435000
1,2159.txt,0 days 00:00:00.428203000
1,1865.txt,0 days 00:00:00.280449000
1,2182.txt,0 days 00:00:00.314185000
-1,2047.txt,0 days 00:00:00.102116000
-1,1809.txt,0 days 00:00:00.182224000
82,2247.txt,0 days 00:00:00.313003000
1,1870.txt,0 days 00:00:00.384023000
1,1971.txt,0 days 00:00:00.524983000
1,1699.txt,0 days 00:00:00.352668000
1,1922.txt,0 days 00:00:00.323035000
1,2167.txt,0 days 00:00:00.148711000
-1,1720.txt,0 days 00:00:00.397081000
-1,1802.txt,0 days 00:00:00.199522000
1,1888.txt,0 days 00:00:00.381578000
75,1961.txt,0 days 00:00:00.244604000
1,1503.txt,0 days 00:00:00.195499000
3,1587.txt,0 days 00:00:00.184882000
1,1577.txt,0 days 00:00:00.185820000
15,2066.txt,0 days 00:00:00.234978000
5,2073.txt,0 days 00:00:00.524367000
1,2132.txt,0 days 00:00:00.405876000
1,1655.txt,0 days 00:00:00.221519000
1,2160.txt,0 days 00:00:00.380074000
-1,1530.txt,0 days 00:00:00.232792000
3,1626.txt,0 days 00:00:00.479914000
1,1846.txt,0 days 00:00:00.406180000
1,1589.txt,0 days 00:00:00.213196000
2,1640.txt,0 days 00:00:00.140410000
1,1847.txt,0 days 00:00:00.110466000
1,2060.txt,0 days 00:00:00.121075000
1,2138.txt,0 days 00:00:00.354691000
1,2034.txt,0 days 00:00:00.430057000
1,1926.txt,0 days 00:00:00.363155000
1,1783.txt,0 days 00:00:00.345006000
1,2058.txt,0 days 00:00:00.257196000
