pos_rank,file,time
1,1834.txt,0 days 00:00:04.966851000
1,2224.txt,0 days 00:00:04.500704000
1,2036.txt,0 days 00:00:03.972709000
1,1927.txt,0 days 00:00:03.303358000
1,1873.txt,0 days 00:00:05.875805000
1,1883.txt,0 days 00:00:05.725026000
1,1634.txt,0 days 00:00:04.706733000
1,1941.txt,0 days 00:00:03.277958000
1,1591.txt,0 days 00:00:03.521794000
125,1972.txt,0 days 00:00:05.220753000
1,1625.txt,0 days 00:00:03.558244000
1,1758.txt,0 days 00:00:03.593178000
1,1670.txt,0 days 00:00:03.122732000
1,1839.txt,0 days 00:00:04.664849000
1,1624.txt,0 days 00:00:05.117970000
1,1603.txt,0 days 00:00:05.327080000
1,1600.txt,0 days 00:00:03.065344000
1,1963.txt,0 days 00:00:04.526423000
1,1986.txt,0 days 00:00:03.104201000
1,1654.txt,0 days 00:00:02.547127000
337,2250.txt,0 days 00:00:06.623924000
1,1791.txt,0 days 00:00:02.323504000
1,1592.txt,0 days 00:00:03.367002000
1,2093.txt,0 days 00:00:04.801047000
1,1831.txt,0 days 00:00:03.483909000
1,1531.txt,0 days 00:00:03.407988000
1,2226.txt,0 days 00:00:03.954244000
210,2041.txt,0 days 00:00:03.279841000
1,1966.txt,0 days 00:00:03.992275000
1,1595.txt,0 days 00:00:02.701678000
3,1717.txt,0 days 00:00:06.520025000
1,2076.txt,0 days 00:00:08.076992000
92,1580.txt,0 days 00:00:02.563934000
1,1551.txt,0 days 00:00:05.994685000
1,1866.txt,0 days 00:00:04.025888000
1,2035.txt,0 days 00:00:03.325491000
1,1840.txt,0 days 00:00:03.730949000
1,1785.txt,0 days 00:00:01.357310000
1,2157.txt,0 days 00:00:05.570104000
1,2082.txt,0 days 00:00:04.554190000
1,1843.txt,0 days 00:00:01.682084000
36,2045.txt,0 days 00:00:01.531505000
1,1988.txt,0 days 00:00:03.811107000
256,1611.txt,0 days 00:00:06.587518000
1,2207.txt,0 days 00:00:03.046691000
1,1506.txt,0 days 00:00:02.124381000
1,1890.txt,0 days 00:00:04.438496000
82,1513.txt,0 days 00:00:03.890778000
1,2186.txt,0 days 00:00:04.057117000
1,1867.txt,0 days 00:00:02.707613000
294,1709.txt,0 days 00:00:06.154902000
1,1575.txt,0 days 00:00:02.455438000
1,2154.txt,0 days 00:00:06.665509000
9,2055.txt,0 days 00:00:02.086010000
1,1837.txt,0 days 00:00:05.341116000
1,1701.txt,0 days 00:00:04.671659000
1,1797.txt,0 days 00:00:03.318221000
1,1584.txt,0 days 00:00:03.304812000
1,2115.txt,0 days 00:00:03.151294000
1,1946.txt,0 days 00:00:03.565952000
1,2156.txt,0 days 00:00:04.080750000
1,1833.txt,0 days 00:00:04.067517000
3,1536.txt,0 days 00:00:04.313104000
96,1968.txt,0 days 00:00:04.817648000
1,1535.txt,0 days 00:00:03.281572000
39,1692.txt,0 days 00:00:04.634487000
-1,1619.txt,0 days 00:00:06.434444000
1,1796.txt,0 days 00:00:03.915812000
1,2131.txt,0 days 00:00:04.981710000
5,1637.txt,0 days 00:00:02.862955000
1,1504.txt,0 days 00:00:04.924019000
1,1583.txt,0 days 00:00:04.024372000
3,1755.txt,0 days 00:00:05.039124000
1,1628.txt,0 days 00:00:03.788033000
17,1708.txt,0 days 00:00:07.128447000
1,1711.txt,0 days 00:00:06.088443000
1,1590.txt,0 days 00:00:01.414765000
1,2195.txt,0 days 00:00:02.221043000
22,1700.txt,0 days 00:00:03.166489000
245,1762.txt,0 days 00:00:06.298669000
139,2043.txt,0 days 00:00:04.473883000
1,2021.txt,0 days 00:00:04.794878000
-1,2080.txt,0 days 00:00:04.749194000
123,2230.txt,0 days 00:00:04.704239000
6,2075.txt,0 days 00:00:04.678777000
1,1932.txt,0 days 00:00:05.123539000
137,1514.txt,0 days 00:00:05.229542000
1,1714.txt,0 days 00:00:05.440780000
32,2089.txt,0 days 00:00:05.437596000
1,1977.txt,0 days 00:00:04.463902000
3,2048.txt,0 days 00:00:02.595770000
137,1695.txt,0 days 00:00:03.919817000
1,1752.txt,0 days 00:00:04.551680000
156,1616.txt,0 days 00:00:05.723578000
1,2085.txt,0 days 00:00:03.679210000
2,1872.txt,0 days 00:00:05.424156000
1,2210.txt,0 days 00:00:02.534523000
1,1606.txt,0 days 00:00:03.193326000
1,1832.txt,0 days 00:00:05.140245000
-1,1697.txt,0 days 00:00:03.507824000
1,2208.txt,0 days 00:00:02.172649000
1,2116.txt,0 days 00:00:03.171197000
11,1849.txt,0 days 00:00:01.930156000
17,1807.txt,0 days 00:00:02.645345000
1,2077.txt,0 days 00:00:06.831842000
-1,1635.txt,0 days 00:00:03.392899000
1,1937.txt,0 days 00:00:05.706259000
-1,2042.txt,0 days 00:00:02.790861000
1,2032.txt,0 days 00:00:04.761521000
1,1861.txt,0 days 00:00:03.408023000
63,2050.txt,0 days 00:00:01.335830000
1,1876.txt,0 days 00:00:06.665005000
1,2159.txt,0 days 00:00:04.605721000
1,1865.txt,0 days 00:00:02.388044000
1,2182.txt,0 days 00:00:03.753451000
-1,2047.txt,0 days 00:00:02.416561000
1,1809.txt,0 days 00:00:03.118953000
168,2247.txt,0 days 00:00:06.448990000
1,1870.txt,0 days 00:00:03.910696000
1,1971.txt,0 days 00:00:04.143872000
1,1699.txt,0 days 00:00:04.456059000
1,1922.txt,0 days 00:00:03.012507000
1,2167.txt,0 days 00:00:03.103410000
46,1720.txt,0 days 00:00:05.601293000
206,1802.txt,0 days 00:00:02.454750000
1,1888.txt,0 days 00:00:03.923107000
31,1961.txt,0 days 00:00:04.242039000
1,1503.txt,0 days 00:00:04.735670000
1,1587.txt,0 days 00:00:01.832566000
1,1577.txt,0 days 00:00:02.167441000
1,2066.txt,0 days 00:00:02.311704000
1,2073.txt,0 days 00:00:04.904393000
1,2132.txt,0 days 00:00:08.661507000
1,1655.txt,0 days 00:00:01.910184000
1,2160.txt,0 days 00:00:04.036317000
-1,1530.txt,0 days 00:00:02.507900000
3,1626.txt,0 days 00:00:05.285531000
1,1846.txt,0 days 00:00:03.370236000
1,1589.txt,0 days 00:00:02.165802000
1,1640.txt,0 days 00:00:03.234821000
1,1847.txt,0 days 00:00:01.917707000
1,2060.txt,0 days 00:00:01.399207000
1,2138.txt,0 days 00:00:07.351427000
1,2034.txt,0 days 00:00:03.688560000
1,1926.txt,0 days 00:00:02.947311000
1,1783.txt,0 days 00:00:03.479887000
1,2058.txt,0 days 00:00:01.795831000
1,1965.txt,0 days 00:00:01.928261000
1,2028.txt,0 days 00:00:04.487586000
1,1924.txt,0 days 00:00:03.951973000
1,1601.txt,0 days 00:00:03.799444000
1,2185.txt,0 days 00:00:02.337933000
12,1693.txt,0 days 00:00:04.913466000
1,1868.txt,0 days 00:00:02.915894000
7,2198.txt,0 days 00:00:04.354576000
17,2241.txt,0 days 00:00:04.143246000
1,2163.txt,0 days 00:00:01.975327000
1,2249.txt,0 days 00:00:05.849926000
1,1930.txt,0 days 00:00:03.569852000
1,1885.txt,0 days 00:00:04.499604000
-1,1770.txt,0 days 00:00:05.151562000
1,2071.txt,0 days 00:00:05.121344000
1,1874.txt,0 days 00:00:06.965487000
1,1554.txt,0 days 00:00:04.130636000
21,2072.txt,0 days 00:00:04.580090000
1,1652.txt,0 days 00:00:02.630622000
1,1669.txt,0 days 00:00:03.820299000
1,2069.txt,0 days 00:00:03.031133000
1,2152.txt,0 days 00:00:06.501737000
334,1768.txt,0 days 00:00:06.276805000
1,1713.txt,0 days 00:00:07.504368000
1,1593.txt,0 days 00:00:03.674869000
17,2161.txt,0 days 00:00:02.574500000
1,1793.txt,0 days 00:00:03.679768000
1,2118.txt,0 days 00:00:04.969371000
2,1766.txt,0 days 00:00:04.950519000
1,1781.txt,0 days 00:00:02.114751000
1,2162.txt,0 days 00:00:02.316213000
1,2074.txt,0 days 00:00:05.780686000
1,2196.txt,0 days 00:00:04.609861000
1,1864.txt,0 days 00:00:03.500731000
-1,2164.txt,0 days 00:00:02.957217000
1,1540.txt,0 days 00:00:02.994948000
3,2140.txt,0 days 00:00:03.867182000
1,1632.txt,0 days 00:00:04.374544000
1,1532.txt,0 days 00:00:02.640690000
54,2062.txt,0 days 00:00:03.255914000
1,1982.txt,0 days 00:00:02.997479000
1,1863.txt,0 days 00:00:03.931261000
1,1877.txt,0 days 00:00:05.863143000
1,2111.txt,0 days 00:00:02.825134000
3,2203.txt,0 days 00:00:02.137173000
3,2168.txt,0 days 00:00:04.640655000
1,1658.txt,0 days 00:00:03.540667000
1,2133.txt,0 days 00:00:06.705979000
1,2044.txt,0 days 00:00:02.773300000
1,1662.txt,0 days 00:00:03.775681000
1,1934.txt,0 days 00:00:05.008060000
68,2228.txt,0 days 00:00:04.524098000
-1,1528.txt,0 days 00:00:02.326744000
1,1790.txt,0 days 00:00:02.476279000
1,1555.txt,0 days 00:00:02.741052000
146,1539.txt,0 days 00:00:02.107884000
8,1871.txt,0 days 00:00:06.383045000
1,1801.txt,0 days 00:00:03.573067000
2,1576.txt,0 days 00:00:03.127074000
1,1759.txt,0 days 00:00:03.516289000
1,1511.txt,0 days 00:00:05.303353000
1,1512.txt,0 days 00:00:06.418981000
1,2053.txt,0 days 00:00:01.820083000
1,1836.txt,0 days 00:00:04.692432000
1,1537.txt,0 days 00:00:02.536808000
1,1869.txt,0 days 00:00:02.699197000
17,1806.txt,0 days 00:00:04.377133000
3,1558.txt,0 days 00:00:05.381871000
1,1663.txt,0 days 00:00:04.199080000
273,1527.txt,0 days 00:00:03.365929000
137,1526.txt,0 days 00:00:04.975892000
73,1769.txt,0 days 00:00:06.202233000
3,2139.txt,0 days 00:00:06.166413000
1,2091.txt,0 days 00:00:03.390037000
15,2070.txt,0 days 00:00:02.096076000
1,2056.txt,0 days 00:00:03.151792000
7,1559.txt,0 days 00:00:03.408721000
1,2067.txt,0 days 00:00:02.981567000
1,1879.txt,0 days 00:00:05.234178000
1,1845.txt,0 days 00:00:01.496007000
7,1939.txt,0 days 00:00:06.588560000
3,2037.txt,0 days 00:00:03.409167000
44,1707.txt,0 days 00:00:06.896199000
1,1754.txt,0 days 00:00:05.034569000
1,1786.txt,0 days 00:00:03.321978000
1,1538.txt,0 days 00:00:03.413249000
1,1938.txt,0 days 00:00:06.158863000
1,1718.txt,0 days 00:00:07.709655000
1,1666.txt,0 days 00:00:04.486148000
1,1751.txt,0 days 00:00:03.923381000
108,1698.txt,0 days 00:00:03.427459000
72,2225.txt,0 days 00:00:04.574107000
1,1850.txt,0 days 00:00:02.053991000
1,1585.txt,0 days 00:00:02.485456000
2,1702.txt,0 days 00:00:05.098751000
1,1842.txt,0 days 00:00:02.519649000
2,2170.txt,0 days 00:00:02.473573000
1,1602.txt,0 days 00:00:04.271737000
1,1661.txt,0 days 00:00:04.172758000
1,2100.txt,0 days 00:00:05.542409000
1,1923.txt,0 days 00:00:04.269170000
1,1657.txt,0 days 00:00:02.734406000
1,1552.txt,0 days 00:00:04.373649000
1,1838.txt,0 days 00:00:04.653333000
1,1615.txt,0 days 00:00:03.734174000
1,1597.txt,0 days 00:00:02.372131000
1,1598.txt,0 days 00:00:02.921648000
-1,1618.txt,0 days 00:00:05.935256000
1,2151.txt,0 days 00:00:04.927638000
23,2191.txt,0 days 00:00:05.047690000
1,2097.txt,0 days 00:00:05.096572000
1,2135.txt,0 days 00:00:04.010404000
3,1967.txt,0 days 00:00:04.221632000
1,2246.txt,0 days 00:00:06.145132000
1,2158.txt,0 days 00:00:05.889658000
1,1604.txt,0 days 00:00:03.408907000
1,1613.txt,0 days 00:00:04.608415000
1,1716.txt,0 days 00:00:06.196118000
1,2209.txt,0 days 00:00:03.122901000
1,2038.txt,0 days 00:00:05.300252000
-1,2165.txt,0 days 00:00:03.027171000
1,1622.txt,0 days 00:00:04.618843000
1,1594.txt,0 days 00:00:03.581182000
1,1989.txt,0 days 00:00:03.785051000
13,1633.txt,0 days 00:00:03.498501000
1,1502.txt,0 days 00:00:03.965972000
1,1571.txt,0 days 00:00:03.416986000
1,1945.txt,0 days 00:00:02.586687000
1,1792.txt,0 days 00:00:02.906306000
195,2169.txt,0 days 00:00:02.846931000
38,1764.txt,0 days 00:00:05.838988000
1,2190.txt,0 days 00:00:03.355358000
6,1520.txt,0 days 00:00:05.210599000
254,2200.txt,0 days 00:00:04.999249000
1,1942.txt,0 days 00:00:02.251892000
1,2099.txt,0 days 00:00:06.833388000
42,1765.txt,0 days 00:00:04.439258000
1,1660.txt,0 days 00:00:02.379828000
1,1605.txt,0 days 00:00:03.906568000
1,2040.txt,0 days 00:00:03.718527000
2,2079.txt,0 days 00:00:06.381014000
62,1556.txt,0 days 00:00:04.331475000
1,2245.txt,0 days 00:00:04.885238000
1,1880.txt,0 days 00:00:05.599121000
1,2120.txt,0 days 00:00:03.136235000
1,1581.txt,0 days 00:00:02.745378000
1,1921.txt,0 days 00:00:03.556179000
9,2031.txt,0 days 00:00:04.217460000
1,1630.txt,0 days 00:00:03.194694000
1,2114.txt,0 days 00:00:02.937089000
1,1981.txt,0 days 00:00:03.358119000
1,2090.txt,0 days 00:00:03.060651000
1,2054.txt,0 days 00:00:01.240965000
1,1534.txt,0 days 00:00:02.677213000
1,1882.txt,0 days 00:00:05.786520000
29,2134.txt,0 days 00:00:07.677519000
1,1665.txt,0 days 00:00:04.343739000
1,2184.txt,0 days 00:00:03.594365000
1,1878.txt,0 days 00:00:05.728675000
1,1586.txt,0 days 00:00:02.740394000
1,1757.txt,0 days 00:00:03.556380000
3,1617.txt,0 days 00:00:04.456122000
25,2223.txt,0 days 00:00:05.800587000
1,1875.txt,0 days 00:00:04.702495000
1,2098.txt,0 days 00:00:06.017520000
1,2113.txt,0 days 00:00:03.578337000
1,1753.txt,0 days 00:00:04.273965000
1,1884.txt,0 days 00:00:03.780119000
86,1510.txt,0 days 00:00:02.941866000
205,1521.txt,0 days 00:00:03.772393000
1,1984.txt,0 days 00:00:03.016094000
128,1507.txt,0 days 00:00:03.142616000
1,2188.txt,0 days 00:00:03.918642000
1,2227.txt,0 days 00:00:02.508871000
1,1881.txt,0 days 00:00:05.003141000
1,1788.txt,0 days 00:00:02.428273000
59,1761.txt,0 days 00:00:05.467908000
1,2189.txt,0 days 00:00:04.247203000
1,1572.txt,0 days 00:00:03.430739000
5,1519.txt,0 days 00:00:06.617004000
-1,1705.txt,0 days 00:00:05.921049000
1,1973.txt,0 days 00:00:03.666685000
1,1947.txt,0 days 00:00:03.623249000
1,2027.txt,0 days 00:00:03.493524000
3,2039.txt,0 days 00:00:04.683383000
1,2166.txt,0 days 00:00:02.220626000
2,1560.txt,0 days 00:00:03.765627000
9,1573.txt,0 days 00:00:04.414061000
8,2046.txt,0 days 00:00:02.744256000
1,2064.txt,0 days 00:00:02.879873000
1,1501.txt,0 days 00:00:03.675682000
1,2153.txt,0 days 00:00:05.097374000
1,2029.txt,0 days 00:00:04.385770000
-1,1805.txt,0 days 00:00:02.122588000
1,1928.txt,0 days 00:00:04.510430000
12,2094.txt,0 days 00:00:04.187286000
1,2137.txt,0 days 00:00:07.080071000
1,1629.txt,0 days 00:00:03.473016000
1,1599.txt,0 days 00:00:03.696325000
1,2033.txt,0 days 00:00:03.689103000
1,1787.txt,0 days 00:00:02.433196000
1,1975.txt,0 days 00:00:03.449147000
1,2206.txt,0 days 00:00:03.161271000
1,1715.txt,0 days 00:00:04.645983000
1,1719.txt,0 days 00:00:07.097805000
5,1935.txt,0 days 00:00:03.642423000
1,2081.txt,0 days 00:00:04.720043000
1,1636.txt,0 days 00:00:03.838972000
5,1620.txt,0 days 00:00:03.278612000
1,1656.txt,0 days 00:00:03.481035000
1,1706.txt,0 days 00:00:07.491257000
1,1664.txt,0 days 00:00:04.608146000
125,1612.txt,0 days 00:00:04.775043000
289,1964.txt,0 days 00:00:06.078413000
57,1712.txt,0 days 00:00:08.132380000
1,2201.txt,0 days 00:00:03.697460000
1,2205.txt,0 days 00:00:03.436893000
24,1804.txt,0 days 00:00:01.972001000
145,2229.txt,0 days 00:00:05.368319000
1,2204.txt,0 days 00:00:02.305510000
1,1943.txt,0 days 00:00:03.449613000
1,2193.txt,0 days 00:00:04.181901000
1,1949.txt,0 days 00:00:03.031059000
1,1936.txt,0 days 00:00:04.015956000
1,1974.txt,0 days 00:00:05.208581000
1,1596.txt,0 days 00:00:03.792972000
1,1889.txt,0 days 00:00:04.687351000
1,1756.txt,0 days 00:00:04.131368000
11,2119.txt,0 days 00:00:04.142285000
3,1588.txt,0 days 00:00:02.566853000
1,1557.txt,0 days 00:00:04.634190000
1,2112.txt,0 days 00:00:03.447985000
1,1522.txt,0 days 00:00:03.947433000
1,1574.txt,0 days 00:00:03.220180000
1,2063.txt,0 days 00:00:02.392143000
1,1983.txt,0 days 00:00:04.069620000
1,1970.txt,0 days 00:00:03.229374000
1,1798.txt,0 days 00:00:03.983847000
1,2026.txt,0 days 00:00:03.429822000
1,2051.txt,0 days 00:00:03.055936000
1,2057.txt,0 days 00:00:01.606632000
1,2092.txt,0 days 00:00:03.906746000
3,2087.txt,0 days 00:00:03.937915000
1,1808.txt,0 days 00:00:02.171905000
-1,1763.txt,0 days 00:00:07.158899000
1,1985.txt,0 days 00:00:02.194113000
8,1799.txt,0 days 00:00:03.470116000
1,1505.txt,0 days 00:00:02.199376000
1,2117.txt,0 days 00:00:03.717038000
1,1533.txt,0 days 00:00:03.281644000
1,2061.txt,0 days 00:00:03.138904000
6,1784.txt,0 days 00:00:01.797882000
210,1694.txt,0 days 00:00:04.054968000
1,1886.txt,0 days 00:00:04.788860000
18,1579.txt,0 days 00:00:04.358942000
1,1691.txt,0 days 00:00:04.547378000
1,1614.txt,0 days 00:00:04.803752000
1,1516.txt,0 days 00:00:05.374471000
1,1969.txt,0 days 00:00:03.928249000
1,2068.txt,0 days 00:00:02.659681000
1,2244.txt,0 days 00:00:06.662365000
1,1627.txt,0 days 00:00:04.083183000
1,2023.txt,0 days 00:00:03.927918000
1,1631.txt,0 days 00:00:04.406384000
1,1925.txt,0 days 00:00:02.516272000
263,1760.txt,0 days 00:00:03.889248000
4,2199.txt,0 days 00:00:05.399203000
1,1659.txt,0 days 00:00:03.214704000
1,1929.txt,0 days 00:00:04.571788000
1,1607.txt,0 days 00:00:03.445378000
1,2221.txt,0 days 00:00:02.807994000
1,1609.txt,0 days 00:00:03.235719000
5,2248.txt,0 days 00:00:07.556586000
1,1844.txt,0 days 00:00:02.064869000
1,1978.txt,0 days 00:00:05.893602000
1,1782.txt,0 days 00:00:03.390174000
1,2222.txt,0 days 00:00:03.265292000
1,1933.txt,0 days 00:00:06.011604000
1,2078.txt,0 days 00:00:06.049124000
11,1810.txt,0 days 00:00:02.103328000
1,2242.txt,0 days 00:00:07.226295000
254,1800.txt,0 days 00:00:04.299557000
1,1518.txt,0 days 00:00:06.617713000
1,1789.txt,0 days 00:00:03.573278000
1,1703.txt,0 days 00:00:06.065813000
4,1710.txt,0 days 00:00:03.906594000
1,2194.txt,0 days 00:00:03.365144000
1,1794.txt,0 days 00:00:04.237100000
1,2243.txt,0 days 00:00:05.008814000
1,1841.txt,0 days 00:00:02.752791000
1,1582.txt,0 days 00:00:02.588874000
1,1553.txt,0 days 00:00:05.396289000
1,2025.txt,0 days 00:00:03.244304000
1,1987.txt,0 days 00:00:03.975821000
1,2181.txt,0 days 00:00:03.890737000
189,1529.txt,0 days 00:00:02.781405000
1,1667.txt,0 days 00:00:03.655334000
1,1887.txt,0 days 00:00:04.103681000
1,2183.txt,0 days 00:00:04.137908000
-1,1525.txt,0 days 00:00:02.627934000
1,1976.txt,0 days 00:00:04.309745000
9,1696.txt,0 days 00:00:04.221496000
1,1950.txt,0 days 00:00:02.440247000
29,2197.txt,0 days 00:00:05.140872000
1,2052.txt,0 days 00:00:02.606406000
1,1704.txt,0 days 00:00:06.983466000
1,2024.txt,0 days 00:00:03.639087000
1,1621.txt,0 days 00:00:04.390349000
1,2192.txt,0 days 00:00:03.121922000
1,1608.txt,0 days 00:00:04.625475000
159,1524.txt,0 days 00:00:03.980993000
1,2049.txt,0 days 00:00:02.689346000
4,1940.txt,0 days 00:00:03.997456000
1,2155.txt,0 days 00:00:04.739846000
1,2086.txt,0 days 00:00:04.729886000
1,1639.txt,0 days 00:00:04.329714000
1,2136.txt,0 days 00:00:06.504096000
1,1848.txt,0 days 00:00:02.341261000
4,1962.txt,0 days 00:00:03.139087000
1,2084.txt,0 days 00:00:05.665465000
1,1979.txt,0 days 00:00:05.348562000
28,1515.txt,0 days 00:00:03.687081000
-1,1517.txt,0 days 00:00:05.559566000
1,1835.txt,0 days 00:00:03.165357000
1,1948.txt,0 days 00:00:03.767434000
1,2083.txt,0 days 00:00:03.624743000
1,1651.txt,0 days 00:00:02.347005000
1,1623.txt,0 days 00:00:04.649379000
11,2095.txt,0 days 00:00:04.230520000
1,1653.txt,0 days 00:00:03.981779000
1,1944.txt,0 days 00:00:03.334460000
58,1767.txt,0 days 00:00:06.229588000
1,2096.txt,0 days 00:00:03.846833000
54,1523.txt,0 days 00:00:03.265999000
1,2065.txt,0 days 00:00:02.377505000
1,1980.txt,0 days 00:00:03.196275000
1,1990.txt,0 days 00:00:03.661996000
