pos_rank,file,time
1,1834.txt,0 days 00:00:00.882299000
2,2224.txt,0 days 00:00:00.613237000
1,2036.txt,0 days 00:00:00.693321000
1,1927.txt,0 days 00:00:00.578131000
36,1873.txt,0 days 00:00:00.851924000
1,1883.txt,0 days 00:00:00.670583000
1,1634.txt,0 days 00:00:00.554306000
1,1941.txt,0 days 00:00:00.349157000
1,1591.txt,0 days 00:00:00.578381000
-1,1972.txt,0 days 00:00:00.833024000
7,1625.txt,0 days 00:00:00.269205000
1,1758.txt,0 days 00:00:00.428874000
1,1670.txt,0 days 00:00:00.426055000
1,1839.txt,0 days 00:00:00.798043000
1,1624.txt,0 days 00:00:00.558480000
1,1603.txt,0 days 00:00:00.771218000
1,1600.txt,0 days 00:00:00.457285000
1,1963.txt,0 days 00:00:00.687152000
1,1986.txt,0 days 00:00:00.571031000
1,1654.txt,0 days 00:00:00.487046000
-1,2250.txt,0 days 00:00:00.533466000
1,1791.txt,0 days 00:00:00.437194000
1,1592.txt,0 days 00:00:00.442442000
1,2093.txt,0 days 00:00:00.534125000
1,1831.txt,0 days 00:00:00.653848000
1,1531.txt,0 days 00:00:00.624154000
1,2226.txt,0 days 00:00:00.612685000
128,2041.txt,0 days 00:00:00.457441000
1,1966.txt,0 days 00:00:00.581484000
1,1595.txt,0 days 00:00:00.432276000
1,1717.txt,0 days 00:00:00.879502000
1,2076.txt,0 days 00:00:01.238760000
8,1580.txt,0 days 00:00:00.354884000
1,1551.txt,0 days 00:00:00.846301000
1,1866.txt,0 days 00:00:00.756869000
1,2035.txt,0 days 00:00:00.512814000
1,1840.txt,0 days 00:00:00.728570000
1,1785.txt,0 days 00:00:00.183488000
1,2157.txt,0 days 00:00:00.890010000
1,2082.txt,0 days 00:00:00.532832000
1,1843.txt,0 days 00:00:00.265136000
28,2045.txt,0 days 00:00:00.253677000
1,1988.txt,0 days 00:00:00.611197000
-1,1611.txt,0 days 00:00:00.908105000
1,2207.txt,0 days 00:00:00.470274000
1,1506.txt,0 days 00:00:00.218891000
1,1890.txt,0 days 00:00:00.596781000
1,1513.txt,0 days 00:00:00.660361000
1,2186.txt,0 days 00:00:00.617352000
1,1867.txt,0 days 00:00:00.453029000
24,1709.txt,0 days 00:00:00.352533000
8,1575.txt,0 days 00:00:00.242233000
1,2154.txt,0 days 00:00:00.983796000
2,2055.txt,0 days 00:00:00.305933000
1,1837.txt,0 days 00:00:00.935839000
1,1701.txt,0 days 00:00:00.644696000
1,1797.txt,0 days 00:00:00.376436000
1,1584.txt,0 days 00:00:00.517670000
1,2115.txt,0 days 00:00:00.521395000
2,1946.txt,0 days 00:00:00.535073000
1,2156.txt,0 days 00:00:00.738416000
1,1833.txt,0 days 00:00:00.723025000
8,1536.txt,0 days 00:00:00.735712000
150,1968.txt,0 days 00:00:00.748382000
1,1535.txt,0 days 00:00:00.398538000
-1,1692.txt,0 days 00:00:00.715076000
15,1619.txt,0 days 00:00:00.806695000
1,1796.txt,0 days 00:00:00.544752000
1,2131.txt,0 days 00:00:00.671248000
1,1637.txt,0 days 00:00:00.446398000
1,1504.txt,0 days 00:00:00.623388000
1,1583.txt,0 days 00:00:00.642176000
5,1755.txt,0 days 00:00:00.558473000
1,1628.txt,0 days 00:00:00.483045000
-1,1708.txt,0 days 00:00:00.384197000
1,1711.txt,0 days 00:00:00.886412000
1,1590.txt,0 days 00:00:00.183499000
5,2195.txt,0 days 00:00:00.254221000
-1,1700.txt,0 days 00:00:00.477714000
317,1762.txt,0 days 00:00:00.807487000
165,2043.txt,0 days 00:00:00.614568000
1,2021.txt,0 days 00:00:00.898676000
128,2080.txt,0 days 00:00:00.755104000
174,2230.txt,0 days 00:00:00.627491000
24,2075.txt,0 days 00:00:00.690157000
1,1932.txt,0 days 00:00:00.831058000
24,1514.txt,0 days 00:00:00.621385000
1,1714.txt,0 days 00:00:00.610321000
79,2089.txt,0 days 00:00:00.512165000
1,1977.txt,0 days 00:00:00.604306000
1,2048.txt,0 days 00:00:00.346885000
-1,1695.txt,0 days 00:00:00.593815000
1,1752.txt,0 days 00:00:00.665452000
74,1616.txt,0 days 00:00:00.962351000
1,2085.txt,0 days 00:00:00.433813000
334,1872.txt,0 days 00:00:00.858426000
1,2210.txt,0 days 00:00:00.414988000
6,1606.txt,0 days 00:00:00.465399000
1,1832.txt,0 days 00:00:00.811947000
190,1697.txt,0 days 00:00:00.557396000
1,2208.txt,0 days 00:00:00.404822000
1,2116.txt,0 days 00:00:00.494153000
164,1849.txt,0 days 00:00:00.277174000
-1,1807.txt,0 days 00:00:00.196697000
1,2077.txt,0 days 00:00:01.096192000
127,1635.txt,0 days 00:00:00.279970000
1,1937.txt,0 days 00:00:00.896328000
-1,2042.txt,0 days 00:00:00.445826000
1,2032.txt,0 days 00:00:00.810101000
1,1861.txt,0 days 00:00:00.581655000
25,2050.txt,0 days 00:00:00.177819000
1,1876.txt,0 days 00:00:01.006677000
1,2159.txt,0 days 00:00:00.680370000
1,1865.txt,0 days 00:00:00.446170000
1,2182.txt,0 days 00:00:00.511006000
-1,2047.txt,0 days 00:00:00.342246000
16,1809.txt,0 days 00:00:00.266144000
120,2247.txt,0 days 00:00:00.679700000
1,1870.txt,0 days 00:00:00.629263000
2,1971.txt,0 days 00:00:00.757993000
1,1699.txt,0 days 00:00:00.629720000
1,1922.txt,0 days 00:00:00.507789000
4,2167.txt,0 days 00:00:00.213466000
-1,1720.txt,0 days 00:00:00.715775000
-1,1802.txt,0 days 00:00:00.324222000
1,1888.txt,0 days 00:00:00.603184000
372,1961.txt,0 days 00:00:00.707936000
1,1503.txt,0 days 00:00:00.354809000
2,1587.txt,0 days 00:00:00.252488000
1,1577.txt,0 days 00:00:00.359816000
4,2066.txt,0 days 00:00:00.396866000
1,2073.txt,0 days 00:00:00.768408000
2,2132.txt,0 days 00:00:01.021729000
1,1655.txt,0 days 00:00:00.326677000
1,2160.txt,0 days 00:00:00.597979000
-1,1530.txt,0 days 00:00:00.377440000
3,1626.txt,0 days 00:00:00.810770000
1,1846.txt,0 days 00:00:00.650701000
1,1589.txt,0 days 00:00:00.300175000
1,1640.txt,0 days 00:00:00.228312000
1,1847.txt,0 days 00:00:00.221038000
1,2060.txt,0 days 00:00:00.235693000
1,2138.txt,0 days 00:00:00.650822000
1,2034.txt,0 days 00:00:00.634508000
1,1926.txt,0 days 00:00:00.505989000
1,1783.txt,0 days 00:00:00.526344000
1,2058.txt,0 days 00:00:00.342889000
1,1965.txt,0 days 00:00:00.322041000
1,2028.txt,0 days 00:00:00.862857000
1,1924.txt,0 days 00:00:00.679695000
1,1601.txt,0 days 00:00:00.651779000
1,2185.txt,0 days 00:00:00.347560000
69,1693.txt,0 days 00:00:00.736726000
1,1868.txt,0 days 00:00:00.515415000
2,2198.txt,0 days 00:00:00.276286000
1,2241.txt,0 days 00:00:00.610810000
1,2163.txt,0 days 00:00:00.151220000
1,2249.txt,0 days 00:00:00.626561000
1,1930.txt,0 days 00:00:00.592846000
