pos_rank,file,time
4,1834.txt,0 days 00:00:00.662372000
14,2224.txt,0 days 00:00:00.499234000
1,2036.txt,0 days 00:00:00.565814000
1,1927.txt,0 days 00:00:00.456549000
30,1873.txt,0 days 00:00:00.574946000
1,1883.txt,0 days 00:00:00.557282000
1,1634.txt,0 days 00:00:00.419640000
1,1941.txt,0 days 00:00:00.269765000
1,1591.txt,0 days 00:00:00.497019000
-1,1972.txt,0 days 00:00:00.585692000
1,1625.txt,0 days 00:00:00.204108000
1,1758.txt,0 days 00:00:00.299613000
1,1670.txt,0 days 00:00:00.349613000
1,1839.txt,0 days 00:00:00.565713000
1,1624.txt,0 days 00:00:00.426854000
1,1603.txt,0 days 00:00:00.579710000
1,1600.txt,0 days 00:00:00.369619000
1,1963.txt,0 days 00:00:00.516727000
1,1986.txt,0 days 00:00:00.423276000
1,1654.txt,0 days 00:00:00.362593000
-1,2250.txt,0 days 00:00:00.426310000
1,1791.txt,0 days 00:00:00.338604000
1,1592.txt,0 days 00:00:00.349223000
1,2093.txt,0 days 00:00:00.385941000
1,1831.txt,0 days 00:00:00.510738000
1,1531.txt,0 days 00:00:00.478734000
1,2226.txt,0 days 00:00:00.486910000
16,2041.txt,0 days 00:00:00.314000000
12,1966.txt,0 days 00:00:00.446110000
1,1595.txt,0 days 00:00:00.325225000
1,1717.txt,0 days 00:00:00.626268000
1,2076.txt,0 days 00:00:00.846769000
249,1580.txt,0 days 00:00:00.251069000
1,1551.txt,0 days 00:00:00.661060000
1,1866.txt,0 days 00:00:00.611693000
1,2035.txt,0 days 00:00:00.407447000
1,1840.txt,0 days 00:00:00.540363000
1,1785.txt,0 days 00:00:00.142621000
1,2157.txt,0 days 00:00:00.682664000
1,2082.txt,0 days 00:00:00.386791000
1,1843.txt,0 days 00:00:00.191742000
23,2045.txt,0 days 00:00:00.198022000
1,1988.txt,0 days 00:00:00.486197000
-1,1611.txt,0 days 00:00:00.658235000
1,2207.txt,0 days 00:00:00.356726000
1,1506.txt,0 days 00:00:00.172049000
1,1890.txt,0 days 00:00:00.435482000
-1,1513.txt,0 days 00:00:00.497917000
1,2186.txt,0 days 00:00:00.451010000
1,1867.txt,0 days 00:00:00.365091000
-1,1709.txt,0 days 00:00:00.263740000
8,1575.txt,0 days 00:00:00.173101000
1,2154.txt,0 days 00:00:00.745891000
11,2055.txt,0 days 00:00:00.227808000
1,1837.txt,0 days 00:00:00.662172000
1,1701.txt,0 days 00:00:00.502421000
1,1797.txt,0 days 00:00:00.310163000
1,1584.txt,0 days 00:00:00.378505000
1,2115.txt,0 days 00:00:00.397223000
1,1946.txt,0 days 00:00:00.399552000
1,2156.txt,0 days 00:00:00.582560000
1,1833.txt,0 days 00:00:00.568851000
258,1536.txt,0 days 00:00:00.588432000
