pos_rank,file,time
1,1834.txt,0 days 00:00:05.451987000
1,2224.txt,0 days 00:00:03.712771000
1,2036.txt,0 days 00:00:04.377772000
1,1927.txt,0 days 00:00:04.102929000
29,1873.txt,0 days 00:00:04.138980000
1,1883.txt,0 days 00:00:03.972874000
1,1634.txt,0 days 00:00:03.398919000
1,1941.txt,0 days 00:00:02.190034000
1,1591.txt,0 days 00:00:04.223296000
-1,1972.txt,0 days 00:00:04.439077000
1,1625.txt,0 days 00:00:02.103227000
1,1758.txt,0 days 00:00:01.275941000
1,1670.txt,0 days 00:00:02.118599000
1,1839.txt,0 days 00:00:04.873355000
1,1624.txt,0 days 00:00:03.970097000
1,1603.txt,0 days 00:00:04.049667000
1,1600.txt,0 days 00:00:03.192660000
1,1963.txt,0 days 00:00:02.260743000
1,1986.txt,0 days 00:00:03.226447000
1,1654.txt,0 days 00:00:02.699154000
27,2250.txt,0 days 00:00:03.560812000
1,1791.txt,0 days 00:00:02.349279000
1,1592.txt,0 days 00:00:02.768962000
1,2093.txt,0 days 00:00:03.371105000
1,1831.txt,0 days 00:00:04.155015000
1,1531.txt,0 days 00:00:04.039066000
1,2226.txt,0 days 00:00:03.762965000
-1,2041.txt,0 days 00:00:02.384331000
1,1966.txt,0 days 00:00:03.418961000
1,1595.txt,0 days 00:00:02.858469000
1,1717.txt,0 days 00:00:03.579166000
1,2076.txt,0 days 00:00:09.247207000
-1,1580.txt,0 days 00:00:01.826680000
1,1551.txt,0 days 00:00:04.684209000
1,1866.txt,0 days 00:00:04.566115000
1,2035.txt,0 days 00:00:02.568837000
2,1840.txt,0 days 00:00:04.065896000
1,1785.txt,0 days 00:00:01.031720000
1,2157.txt,0 days 00:00:06.161626000
1,2082.txt,0 days 00:00:03.736423000
1,1843.txt,0 days 00:00:01.510308000
1,2045.txt,0 days 00:00:01.636886000
1,1988.txt,0 days 00:00:04.029640000
337,1611.txt,0 days 00:00:02.311552000
1,2207.txt,0 days 00:00:03.165717000
1,1506.txt,0 days 00:00:01.594813000
1,1890.txt,0 days 00:00:03.828435000
1,1513.txt,0 days 00:00:03.271742000
1,2186.txt,0 days 00:00:04.172592000
1,1867.txt,0 days 00:00:02.672002000
-1,1709.txt,0 days 00:00:01.397926000
-1,1575.txt,0 days 00:00:01.451997000
1,2154.txt,0 days 00:00:04.920996000
1,2055.txt,0 days 00:00:01.591814000
1,1837.txt,0 days 00:00:05.822187000
1,1701.txt,0 days 00:00:03.935008000
1,1797.txt,0 days 00:00:01.446938000
1,1584.txt,0 days 00:00:03.112886000
1,2115.txt,0 days 00:00:03.550556000
1,1946.txt,0 days 00:00:02.870897000
1,2156.txt,0 days 00:00:04.801667000
1,1833.txt,0 days 00:00:04.651492000
3,1536.txt,0 days 00:00:04.263178000
9,1968.txt,0 days 00:00:03.354476000
1,1535.txt,0 days 00:00:01.712862000
-1,1692.txt,0 days 00:00:03.569602000
23,1619.txt,0 days 00:00:02.557472000
1,1796.txt,0 days 00:00:02.471147000
1,2131.txt,0 days 00:00:03.489721000
1,1637.txt,0 days 00:00:02.002632000
1,1504.txt,0 days 00:00:03.990578000
1,1583.txt,0 days 00:00:03.823032000
1,1755.txt,0 days 00:00:01.763561000
1,1628.txt,0 days 00:00:03.103883000
97,1708.txt,0 days 00:00:01.367015000
3,1711.txt,0 days 00:00:04.995881000
1,1590.txt,0 days 00:00:01.177800000
18,2195.txt,0 days 00:00:01.594619000
107,1700.txt,0 days 00:00:02.410007000
-1,1762.txt,0 days 00:00:02.156774000
2,2043.txt,0 days 00:00:02.386470000
1,2021.txt,0 days 00:00:06.277217000
-1,2080.txt,0 days 00:00:04.188936000
49,2230.txt,0 days 00:00:03.107583000
26,2075.txt,0 days 00:00:04.882333000
1,1932.txt,0 days 00:00:05.206205000
114,1514.txt,0 days 00:00:03.997203000
1,1714.txt,0 days 00:00:02.971481000
3,2089.txt,0 days 00:00:03.420694000
1,1977.txt,0 days 00:00:03.564018000
10,2048.txt,0 days 00:00:01.594581000
-1,1695.txt,0 days 00:00:02.611536000
1,1752.txt,0 days 00:00:03.583592000
104,1616.txt,0 days 00:00:03.936696000
1,2085.txt,0 days 00:00:02.891198000
1,1872.txt,0 days 00:00:04.461478000
30,2210.txt,0 days 00:00:03.055328000
1,1606.txt,0 days 00:00:02.871910000
1,1832.txt,0 days 00:00:04.915077000
79,1697.txt,0 days 00:00:02.747723000
1,2208.txt,0 days 00:00:02.672859000
1,2116.txt,0 days 00:00:03.430768000
4,1849.txt,0 days 00:00:01.684987000
59,1807.txt,0 days 00:00:01.238493000
1,2077.txt,0 days 00:00:07.906876000
-1,1635.txt,0 days 00:00:00.802736000
1,1937.txt,0 days 00:00:05.655156000
-1,2042.txt,0 days 00:00:02.061757000
1,2032.txt,0 days 00:00:04.596226000
1,1861.txt,0 days 00:00:03.363450000
35,2050.txt,0 days 00:00:00.715965000
1,1876.txt,0 days 00:00:07.503361000
1,2159.txt,0 days 00:00:04.129643000
1,1865.txt,0 days 00:00:02.504317000
1,2182.txt,0 days 00:00:02.918893000
-1,2047.txt,0 days 00:00:00.906085000
1,1809.txt,0 days 00:00:01.625767000
1,2247.txt,0 days 00:00:04.017205000
1,1870.txt,0 days 00:00:04.156304000
1,1971.txt,0 days 00:00:04.587687000
1,1699.txt,0 days 00:00:03.113136000
1,1922.txt,0 days 00:00:03.259080000
3,2167.txt,0 days 00:00:01.539013000
-1,1720.txt,0 days 00:00:03.628962000
-1,1802.txt,0 days 00:00:01.832768000
1,1888.txt,0 days 00:00:03.566186000
23,1961.txt,0 days 00:00:02.200489000
1,1503.txt,0 days 00:00:01.931119000
1,1587.txt,0 days 00:00:01.602712000
1,1577.txt,0 days 00:00:01.541229000
1,2066.txt,0 days 00:00:02.161047000
1,2073.txt,0 days 00:00:05.053592000
2,2132.txt,0 days 00:00:05.006508000
1,1655.txt,0 days 00:00:02.074296000
1,2160.txt,0 days 00:00:03.267616000
-1,1530.txt,0 days 00:00:02.312170000
2,1626.txt,0 days 00:00:05.557651000
1,1846.txt,0 days 00:00:04.025985000
1,1589.txt,0 days 00:00:01.892311000
1,1640.txt,0 days 00:00:01.234329000
1,1847.txt,0 days 00:00:01.169818000
1,2060.txt,0 days 00:00:01.151444000
1,2138.txt,0 days 00:00:04.001114000
1,2034.txt,0 days 00:00:04.123439000
1,1926.txt,0 days 00:00:03.242701000
1,1783.txt,0 days 00:00:02.758496000
1,2058.txt,0 days 00:00:01.988616000
-1,1965.txt,0 days 00:00:01.871493000
1,2028.txt,0 days 00:00:05.195206000
1,1924.txt,0 days 00:00:04.535679000
1,1601.txt,0 days 00:00:03.783533000
1,2185.txt,0 days 00:00:02.236131000
154,1693.txt,0 days 00:00:03.974340000
1,1868.txt,0 days 00:00:03.208731000
1,2198.txt,0 days 00:00:01.619066000
1,2241.txt,0 days 00:00:03.327638000
1,2163.txt,0 days 00:00:00.968636000
1,2249.txt,0 days 00:00:03.610530000
1,1930.txt,0 days 00:00:03.036447000
1,1885.txt,0 days 00:00:03.890056000
141,1770.txt,0 days 00:00:00.991933000
1,2071.txt,0 days 00:00:05.685649000
1,1874.txt,0 days 00:00:04.309955000
1,1554.txt,0 days 00:00:04.023718000
24,2072.txt,0 days 00:00:04.193562000
1,1652.txt,0 days 00:00:03.143190000
1,1669.txt,0 days 00:00:02.542890000
1,2069.txt,0 days 00:00:02.903153000
1,2152.txt,0 days 00:00:04.647278000
41,1768.txt,0 days 00:00:03.341290000
1,1713.txt,0 days 00:00:05.057394000
1,1593.txt,0 days 00:00:03.458507000
-1,2161.txt,0 days 00:00:00.376834000
1,1793.txt,0 days 00:00:02.837819000
1,2118.txt,0 days 00:00:05.502983000
38,1766.txt,0 days 00:00:04.182089000
1,1781.txt,0 days 00:00:02.017333000
1,2162.txt,0 days 00:00:01.556947000
5,2074.txt,0 days 00:00:05.434062000
1,2196.txt,0 days 00:00:01.432675000
1,1864.txt,0 days 00:00:03.648037000
53,2164.txt,0 days 00:00:01.641165000
1,1540.txt,0 days 00:00:02.471501000
7,2140.txt,0 days 00:00:01.918362000
1,1632.txt,0 days 00:00:03.279284000
1,1532.txt,0 days 00:00:02.259195000
40,2062.txt,0 days 00:00:02.158114000
1,1982.txt,0 days 00:00:02.998894000
1,1863.txt,0 days 00:00:04.070909000
1,1877.txt,0 days 00:00:06.136707000
1,2111.txt,0 days 00:00:02.920977000
1,2203.txt,0 days 00:00:01.880056000
-1,2168.txt,0 days 00:00:00.888618000
1,1658.txt,0 days 00:00:03.870936000
1,2133.txt,0 days 00:00:04.686570000
1,2044.txt,0 days 00:00:02.989202000
1,1662.txt,0 days 00:00:02.129163000
1,1934.txt,0 days 00:00:04.214225000
-1,2228.txt,0 days 00:00:03.861781000
-1,1528.txt,0 days 00:00:02.453073000
1,1790.txt,0 days 00:00:01.586348000
1,1555.txt,0 days 00:00:02.887835000
73,1539.txt,0 days 00:00:02.166713000
15,1871.txt,0 days 00:00:07.040035000
1,1801.txt,0 days 00:00:03.503046000
1,1576.txt,0 days 00:00:01.734372000
4,1759.txt,0 days 00:00:01.196713000
1,1511.txt,0 days 00:00:06.132947000
1,1512.txt,0 days 00:00:04.509848000
1,2053.txt,0 days 00:00:01.375526000
1,1836.txt,0 days 00:00:04.464975000
