pos_rank,file,time
1,1834.txt,0 days 00:00:01.115008000
36,2224.txt,0 days 00:00:00.901268000
1,2036.txt,0 days 00:00:01.121047000
1,1927.txt,0 days 00:00:00.946165000
91,1873.txt,0 days 00:00:00.985886000
1,1883.txt,0 days 00:00:01.028418000
4,1634.txt,0 days 00:00:00.871451000
1,1941.txt,0 days 00:00:00.517234000
1,1591.txt,0 days 00:00:01.132223000
-1,1972.txt,0 days 00:00:01.127763000
103,1625.txt,0 days 00:00:00.130864000
1,1758.txt,0 days 00:00:00.320328000
1,1670.txt,0 days 00:00:00.587296000
1,1839.txt,0 days 00:00:01.033915000
1,1624.txt,0 days 00:00:00.634263000
1,1603.txt,0 days 00:00:01.070124000
1,1600.txt,0 days 00:00:00.783849000
1,1963.txt,0 days 00:00:00.609730000
1,1986.txt,0 days 00:00:00.878468000
1,1654.txt,0 days 00:00:00.666037000
208,2250.txt,0 days 00:00:00.393204000
1,1791.txt,0 days 00:00:00.648701000
1,1592.txt,0 days 00:00:00.710682000
1,2093.txt,0 days 00:00:00.744542000
1,1831.txt,0 days 00:00:00.928097000
1,1531.txt,0 days 00:00:01.004258000
1,2226.txt,0 days 00:00:00.969099000
212,2041.txt,0 days 00:00:00.563739000
1,1966.txt,0 days 00:00:00.836959000
1,1595.txt,0 days 00:00:00.731670000
1,1717.txt,0 days 00:00:00.910002000
1,2076.txt,0 days 00:00:01.892781000
79,1580.txt,0 days 00:00:00.459678000
1,1551.txt,0 days 00:00:01.165667000
1,1866.txt,0 days 00:00:01.141477000
1,2035.txt,0 days 00:00:00.609277000
3,1840.txt,0 days 00:00:00.870522000
1,1785.txt,0 days 00:00:00.233458000
1,2157.txt,0 days 00:00:01.441056000
1,2082.txt,0 days 00:00:00.748561000
1,1843.txt,0 days 00:00:00.263823000
66,2045.txt,0 days 00:00:00.369412000
1,1988.txt,0 days 00:00:00.996837000
141,1611.txt,0 days 00:00:00.597058000
1,2207.txt,0 days 00:00:00.761984000
1,1506.txt,0 days 00:00:00.341852000
1,1890.txt,0 days 00:00:00.937249000
193,1513.txt,0 days 00:00:00.881758000
1,2186.txt,0 days 00:00:01.027033000
1,1867.txt,0 days 00:00:00.723228000
321,1709.txt,0 days 00:00:00.357925000
86,1575.txt,0 days 00:00:00.370617000
1,2154.txt,0 days 00:00:01.279466000
3,2055.txt,0 days 00:00:00.424399000
1,1837.txt,0 days 00:00:01.191189000
1,1701.txt,0 days 00:00:01.013530000
3,1797.txt,0 days 00:00:00.384983000
1,1584.txt,0 days 00:00:00.679080000
1,2115.txt,0 days 00:00:00.878087000
1,1946.txt,0 days 00:00:00.694907000
1,2156.txt,0 days 00:00:01.238892000
1,1833.txt,0 days 00:00:00.931346000
1,1536.txt,0 days 00:00:01.179769000
316,1968.txt,0 days 00:00:00.759565000
35,1535.txt,0 days 00:00:00.462707000
-1,1692.txt,0 days 00:00:00.788388000
183,1619.txt,0 days 00:00:00.664214000
1,1796.txt,0 days 00:00:00.657758000
2,2131.txt,0 days 00:00:00.931032000
1,1637.txt,0 days 00:00:00.528333000
1,1504.txt,0 days 00:00:00.840936000
1,1583.txt,0 days 00:00:00.954198000
23,1755.txt,0 days 00:00:00.439903000
1,1628.txt,0 days 00:00:00.849046000
-1,1708.txt,0 days 00:00:00.345565000
106,1711.txt,0 days 00:00:01.119957000
1,1590.txt,0 days 00:00:00.257382000
89,2195.txt,0 days 00:00:00.299158000
-1,1700.txt,0 days 00:00:00.631510000
291,1762.txt,0 days 00:00:00.540030000
-1,2043.txt,0 days 00:00:00.518173000
1,2021.txt,0 days 00:00:01.450285000
142,2080.txt,0 days 00:00:00.968315000
107,2230.txt,0 days 00:00:00.619133000
5,2075.txt,0 days 00:00:01.124627000
1,1932.txt,0 days 00:00:01.262505000
-1,1514.txt,0 days 00:00:00.922317000
1,1714.txt,0 days 00:00:00.745261000
93,2089.txt,0 days 00:00:00.650290000
1,1977.txt,0 days 00:00:00.897479000
81,2048.txt,0 days 00:00:00.339826000
-1,1695.txt,0 days 00:00:00.661884000
1,1752.txt,0 days 00:00:00.913347000
20,1616.txt,0 days 00:00:00.867962000
16,2085.txt,0 days 00:00:00.548132000
258,1872.txt,0 days 00:00:01.091777000
1,2210.txt,0 days 00:00:00.549864000
1,1606.txt,0 days 00:00:00.743571000
1,1832.txt,0 days 00:00:01.081426000
3,1697.txt,0 days 00:00:00.707635000
1,2208.txt,0 days 00:00:00.640552000
1,2116.txt,0 days 00:00:00.795414000
1,1849.txt,0 days 00:00:00.351521000
-1,1807.txt,0 days 00:00:00.233334000
1,2077.txt,0 days 00:00:01.704556000
-1,1635.txt,0 days 00:00:00.206382000
2,1937.txt,0 days 00:00:01.397659000
4,2042.txt,0 days 00:00:00.472351000
1,2032.txt,0 days 00:00:01.072162000
1,1861.txt,0 days 00:00:00.897935000
29,2050.txt,0 days 00:00:00.192725000
1,1876.txt,0 days 00:00:01.683384000
1,2159.txt,0 days 00:00:01.101298000
1,1865.txt,0 days 00:00:00.619884000
1,2182.txt,0 days 00:00:00.715315000
-1,2047.txt,0 days 00:00:00.208560000
8,1809.txt,0 days 00:00:00.374737000
72,2247.txt,0 days 00:00:00.713435000
1,1870.txt,0 days 00:00:00.929742000
2,1971.txt,0 days 00:00:01.190386000
1,1699.txt,0 days 00:00:00.805003000
