pos_rank,file,time
1,1834.txt,0 days 00:00:06.767299000
1,2224.txt,0 days 00:00:04.995521000
1,2036.txt,0 days 00:00:05.333261000
1,1927.txt,0 days 00:00:04.565700000
1,1873.txt,0 days 00:00:06.751371000
1,1883.txt,0 days 00:00:04.839849000
1,1634.txt,0 days 00:00:04.289397000
1,1941.txt,0 days 00:00:02.527345000
1,1591.txt,0 days 00:00:04.654864000
-1,1972.txt,0 days 00:00:06.004067000
1,1625.txt,0 days 00:00:02.143208000
1,1758.txt,0 days 00:00:02.998445000
1,1670.txt,0 days 00:00:03.054210000
1,1839.txt,0 days 00:00:06.054991000
1,1624.txt,0 days 00:00:04.211250000
1,1603.txt,0 days 00:00:06.118262000
1,1600.txt,0 days 00:00:03.555371000
1,1963.txt,0 days 00:00:05.197591000
1,1986.txt,0 days 00:00:03.733872000
1,1654.txt,0 days 00:00:03.339107000
92,2250.txt,0 days 00:00:04.135554000
1,1791.txt,0 days 00:00:03.213689000
1,1592.txt,0 days 00:00:03.292905000
1,2093.txt,0 days 00:00:03.929731000
1,1831.txt,0 days 00:00:04.880676000
1,1531.txt,0 days 00:00:04.737657000
1,2226.txt,0 days 00:00:04.496588000
5,2041.txt,0 days 00:00:03.438197000
1,1966.txt,0 days 00:00:04.531002000
1,1595.txt,0 days 00:00:03.070900000
1,1717.txt,0 days 00:00:06.413219000
1,2076.txt,0 days 00:00:10.522537000
3,1580.txt,0 days 00:00:02.367352000
1,1551.txt,0 days 00:00:06.213274000
1,1866.txt,0 days 00:00:05.560132000
1,2035.txt,0 days 00:00:04.029881000
1,1840.txt,0 days 00:00:05.171135000
1,1785.txt,0 days 00:00:01.375158000
1,2157.txt,0 days 00:00:06.931346000
1,2082.txt,0 days 00:00:03.972146000
1,1843.txt,0 days 00:00:01.765266000
1,2045.txt,0 days 00:00:01.927348000
1,1988.txt,0 days 00:00:04.575902000
179,1611.txt,0 days 00:00:07.853868000
1,2207.txt,0 days 00:00:03.582508000
1,1506.txt,0 days 00:00:01.635607000
1,1890.txt,0 days 00:00:04.672236000
12,1513.txt,0 days 00:00:04.808420000
1,2186.txt,0 days 00:00:04.341440000
1,1867.txt,0 days 00:00:03.154922000
-1,1709.txt,0 days 00:00:02.820044000
-1,1575.txt,0 days 00:00:01.634566000
1,2154.txt,0 days 00:00:07.643114000
1,2055.txt,0 days 00:00:02.238162000
1,1837.txt,0 days 00:00:07.299477000
1,1701.txt,0 days 00:00:04.570749000
1,1797.txt,0 days 00:00:02.520870000
1,1584.txt,0 days 00:00:03.396920000
1,2115.txt,0 days 00:00:04.327551000
1,1946.txt,0 days 00:00:03.967472000
1,2156.txt,0 days 00:00:05.484652000
1,1833.txt,0 days 00:00:05.547503000
3,1536.txt,0 days 00:00:05.068023000
6,1968.txt,0 days 00:00:05.452532000
1,1535.txt,0 days 00:00:02.761881000
153,1692.txt,0 days 00:00:05.546634000
146,1619.txt,0 days 00:00:06.495379000
1,1796.txt,0 days 00:00:03.681009000
1,2131.txt,0 days 00:00:04.690583000
1,1637.txt,0 days 00:00:03.142568000
1,1504.txt,0 days 00:00:04.393396000
1,1583.txt,0 days 00:00:04.389355000
1,1755.txt,0 days 00:00:04.369765000
1,1628.txt,0 days 00:00:03.334036000
134,1708.txt,0 days 00:00:02.610826000
1,1711.txt,0 days 00:00:06.906440000
1,1590.txt,0 days 00:00:01.264900000
1,2195.txt,0 days 00:00:01.708053000
142,1700.txt,0 days 00:00:03.418505000
-1,1762.txt,0 days 00:00:05.636863000
15,2043.txt,0 days 00:00:05.538355000
1,2021.txt,0 days 00:00:07.004502000
-1,2080.txt,0 days 00:00:05.911329000
76,2230.txt,0 days 00:00:04.820846000
13,2075.txt,0 days 00:00:05.490551000
1,1932.txt,0 days 00:00:06.374503000
59,1514.txt,0 days 00:00:05.026342000
1,1714.txt,0 days 00:00:04.238605000
2,2089.txt,0 days 00:00:03.611210000
1,1977.txt,0 days 00:00:04.593306000
1,2048.txt,0 days 00:00:02.505981000
-1,1695.txt,0 days 00:00:04.138342000
1,1752.txt,0 days 00:00:04.630524000
63,1616.txt,0 days 00:00:07.050494000
1,2085.txt,0 days 00:00:02.957087000
1,1872.txt,0 days 00:00:06.595231000
1,2210.txt,0 days 00:00:03.195990000
1,1606.txt,0 days 00:00:03.308427000
1,1832.txt,0 days 00:00:06.340316000
18,1697.txt,0 days 00:00:04.060538000
1,2208.txt,0 days 00:00:02.794899000
1,2116.txt,0 days 00:00:03.674193000
1,1849.txt,0 days 00:00:02.025073000
-1,1807.txt,0 days 00:00:01.421785000
1,2077.txt,0 days 00:00:09.870202000
-1,1635.txt,0 days 00:00:01.990560000
1,1937.txt,0 days 00:00:06.931349000
-1,2042.txt,0 days 00:00:03.551846000
1,2032.txt,0 days 00:00:06.164298000
1,1861.txt,0 days 00:00:04.099945000
1,2050.txt,0 days 00:00:01.086962000
1,1876.txt,0 days 00:00:08.557920000
1,2159.txt,0 days 00:00:05.288610000
1,1865.txt,0 days 00:00:02.977474000
1,2182.txt,0 days 00:00:03.477095000
-1,2047.txt,0 days 00:00:02.632016000
3,1809.txt,0 days 00:00:01.995176000
2,2247.txt,0 days 00:00:04.584083000
1,1870.txt,0 days 00:00:04.995597000
1,1971.txt,0 days 00:00:05.527128000
1,1699.txt,0 days 00:00:04.852714000
1,1922.txt,0 days 00:00:03.781256000
5,2167.txt,0 days 00:00:01.670859000
231,1720.txt,0 days 00:00:05.575825000
-1,1802.txt,0 days 00:00:02.381412000
1,1888.txt,0 days 00:00:04.314350000
301,1961.txt,0 days 00:00:05.518341000
1,1503.txt,0 days 00:00:02.247486000
1,1587.txt,0 days 00:00:01.699410000
1,1577.txt,0 days 00:00:02.476592000
1,2066.txt,0 days 00:00:02.814617000
1,2073.txt,0 days 00:00:06.282434000
2,2132.txt,0 days 00:00:09.510263000
1,1655.txt,0 days 00:00:02.354189000
1,2160.txt,0 days 00:00:04.104432000
-1,1530.txt,0 days 00:00:02.746543000
2,1626.txt,0 days 00:00:06.110446000
1,1846.txt,0 days 00:00:04.466618000
1,1589.txt,0 days 00:00:02.314577000
1,1640.txt,0 days 00:00:01.593265000
1,1847.txt,0 days 00:00:01.453534000
1,2060.txt,0 days 00:00:01.712513000
1,2138.txt,0 days 00:00:05.225440000
1,2034.txt,0 days 00:00:04.756519000
1,1926.txt,0 days 00:00:03.753217000
1,1783.txt,0 days 00:00:03.763377000
1,2058.txt,0 days 00:00:02.244347000
1,1965.txt,0 days 00:00:02.230998000
1,2028.txt,0 days 00:00:06.226418000
1,1924.txt,0 days 00:00:05.136476000
1,1601.txt,0 days 00:00:04.583981000
1,2185.txt,0 days 00:00:02.415657000
69,1693.txt,0 days 00:00:06.193462000
1,1868.txt,0 days 00:00:03.546872000
10,2198.txt,0 days 00:00:01.718849000
1,2241.txt,0 days 00:00:04.327844000
1,2163.txt,0 days 00:00:01.032791000
1,2249.txt,0 days 00:00:04.463658000
1,1930.txt,0 days 00:00:04.448886000
1,1885.txt,0 days 00:00:04.435067000
-1,1770.txt,0 days 00:00:02.527092000
1,2071.txt,0 days 00:00:07.089748000
1,1874.txt,0 days 00:00:08.962103000
1,1554.txt,0 days 00:00:05.114370000
4,2072.txt,0 days 00:00:05.316600000
1,1652.txt,0 days 00:00:03.670333000
1,1669.txt,0 days 00:00:03.515247000
1,2069.txt,0 days 00:00:04.063974000
1,2152.txt,0 days 00:00:06.321127000
245,1768.txt,0 days 00:00:06.337202000
1,1713.txt,0 days 00:00:07.266747000
1,1593.txt,0 days 00:00:03.887880000
190,2161.txt,0 days 00:00:00.425941000
1,1793.txt,0 days 00:00:03.951374000
1,2118.txt,0 days 00:00:06.867965000
3,1766.txt,0 days 00:00:05.489088000
1,1781.txt,0 days 00:00:02.323156000
1,2162.txt,0 days 00:00:01.628238000
1,2074.txt,0 days 00:00:06.938632000
1,2196.txt,0 days 00:00:01.686390000
1,1864.txt,0 days 00:00:04.189506000
74,2164.txt,0 days 00:00:01.917301000
1,1540.txt,0 days 00:00:03.352244000
8,2140.txt,0 days 00:00:02.499849000
1,1632.txt,0 days 00:00:05.725345000
1,1532.txt,0 days 00:00:02.863528000
50,2062.txt,0 days 00:00:04.056966000
1,1982.txt,0 days 00:00:03.612915000
1,1863.txt,0 days 00:00:04.689824000
1,1877.txt,0 days 00:00:07.695224000
1,2111.txt,0 days 00:00:03.249450000
1,2203.txt,0 days 00:00:02.187024000
70,2168.txt,0 days 00:00:02.444208000
1,1658.txt,0 days 00:00:04.784951000
1,2133.txt,0 days 00:00:09.566127000
1,2044.txt,0 days 00:00:03.988103000
1,1662.txt,0 days 00:00:04.498733000
1,1934.txt,0 days 00:00:06.290065000
-1,2228.txt,0 days 00:00:05.290349000
-1,1528.txt,0 days 00:00:02.932790000
1,1790.txt,0 days 00:00:02.220126000
1,1555.txt,0 days 00:00:03.773759000
1,1539.txt,0 days 00:00:02.835838000
1,1871.txt,0 days 00:00:08.234904000
1,1801.txt,0 days 00:00:04.050512000
5,1576.txt,0 days 00:00:02.446021000
1,1759.txt,0 days 00:00:03.464057000
1,1511.txt,0 days 00:00:07.272948000
1,1512.txt,0 days 00:00:05.635107000
1,2053.txt,0 days 00:00:02.135400000
1,1836.txt,0 days 00:00:06.252946000
1,1537.txt,0 days 00:00:03.296692000
1,1869.txt,0 days 00:00:03.527099000
