pos_rank,file,time
1,1834.txt,0 days 00:00:01.957392000
1,2224.txt,0 days 00:00:01.492532000
1,2036.txt,0 days 00:00:01.649069000
1,1927.txt,0 days 00:00:01.391933000
2,1873.txt,0 days 00:00:01.931411000
1,1883.txt,0 days 00:00:01.561412000
1,1634.txt,0 days 00:00:01.321380000
1,1941.txt,0 days 00:00:00.800813000
1,1591.txt,0 days 00:00:01.431780000
-1,1972.txt,0 days 00:00:01.817072000
85,1625.txt,0 days 00:00:00.616057000
1,1758.txt,0 days 00:00:00.922412000
1,1670.txt,0 days 00:00:00.958760000
1,1839.txt,0 days 00:00:01.790680000
1,1624.txt,0 days 00:00:01.309286000
1,1603.txt,0 days 00:00:01.909180000
1,1600.txt,0 days 00:00:01.053792000
1,1963.txt,0 days 00:00:01.536515000
1,1986.txt,0 days 00:00:01.232892000
1,1654.txt,0 days 00:00:01.021738000
126,2250.txt,0 days 00:00:01.187065000
1,1791.txt,0 days 00:00:01.005309000
1,1592.txt,0 days 00:00:01.011680000
1,2093.txt,0 days 00:00:01.190648000
1,1831.txt,0 days 00:00:01.439174000
1,1531.txt,0 days 00:00:01.458608000
1,2226.txt,0 days 00:00:01.422460000
27,2041.txt,0 days 00:00:01.025070000
1,1966.txt,0 days 00:00:01.329441000
1,1595.txt,0 days 00:00:00.948273000
1,1717.txt,0 days 00:00:01.924140000
1,2076.txt,0 days 00:00:02.874298000
2,1580.txt,0 days 00:00:00.774307000
1,1551.txt,0 days 00:00:01.951224000
1,1866.txt,0 days 00:00:01.657786000
1,2035.txt,0 days 00:00:01.195925000
1,1840.txt,0 days 00:00:01.562328000
1,1785.txt,0 days 00:00:00.436457000
1,2157.txt,0 days 00:00:02.032797000
1,2082.txt,0 days 00:00:01.180050000
1,1843.txt,0 days 00:00:00.580943000
1,2045.txt,0 days 00:00:00.587609000
1,1988.txt,0 days 00:00:01.447872000
301,1611.txt,0 days 00:00:02.209722000
1,2207.txt,0 days 00:00:01.092523000
1,1506.txt,0 days 00:00:00.506355000
1,1890.txt,0 days 00:00:01.365505000
25,1513.txt,0 days 00:00:01.494299000
1,2186.txt,0 days 00:00:01.353435000
