pos_rank,file,time
1,1834.txt,0 days 00:00:01.491962000
1,2224.txt,0 days 00:00:01.182827000
2,2036.txt,0 days 00:00:01.426802000
1,1927.txt,0 days 00:00:01.244351000
116,1873.txt,0 days 00:00:01.348158000
1,1883.txt,0 days 00:00:01.306984000
1,1634.txt,0 days 00:00:01.145112000
1,1941.txt,0 days 00:00:00.694681000
1,1591.txt,0 days 00:00:01.422717000
-1,1972.txt,0 days 00:00:01.527413000
33,1625.txt,0 days 00:00:00.182402000
1,1758.txt,0 days 00:00:00.424705000
1,1670.txt,0 days 00:00:00.744712000
1,1839.txt,0 days 00:00:01.408396000
1,1624.txt,0 days 00:00:00.825976000
1,1603.txt,0 days 00:00:01.384433000
1,1600.txt,0 days 00:00:01.059311000
1,1963.txt,0 days 00:00:00.758412000
1,1986.txt,0 days 00:00:01.123818000
1,1654.txt,0 days 00:00:00.929204000
-1,2250.txt,0 days 00:00:00.518159000
1,1791.txt,0 days 00:00:00.819357000
1,1592.txt,0 days 00:00:00.914815000
1,2093.txt,0 days 00:00:01.008694000
1,1831.txt,0 days 00:00:01.159265000
1,1531.txt,0 days 00:00:01.359535000
1,2226.txt,0 days 00:00:01.240088000
-1,2041.txt,0 days 00:00:00.815085000
1,1966.txt,0 days 00:00:01.101118000
1,1595.txt,0 days 00:00:00.971322000
1,1717.txt,0 days 00:00:01.220056000
1,2076.txt,0 days 00:00:02.668042000
98,1580.txt,0 days 00:00:00.622571000
1,1551.txt,0 days 00:00:01.547256000
1,1866.txt,0 days 00:00:01.410580000
1,2035.txt,0 days 00:00:00.844743000
1,1840.txt,0 days 00:00:01.190887000
1,1785.txt,0 days 00:00:00.335042000
1,2157.txt,0 days 00:00:01.991683000
1,2082.txt,0 days 00:00:01.060733000
1,1843.txt,0 days 00:00:00.377880000
1,2045.txt,0 days 00:00:00.462912000
1,1988.txt,0 days 00:00:01.321207000
111,1611.txt,0 days 00:00:00.800162000
1,2207.txt,0 days 00:00:01.027390000
1,1506.txt,0 days 00:00:00.443008000
1,1890.txt,0 days 00:00:01.273256000
145,1513.txt,0 days 00:00:01.120519000
1,2186.txt,0 days 00:00:01.358509000
1,1867.txt,0 days 00:00:00.877516000
-1,1709.txt,0 days 00:00:00.487480000
45,1575.txt,0 days 00:00:00.469219000
1,2154.txt,0 days 00:00:01.650675000
1,2055.txt,0 days 00:00:00.532973000
1,1837.txt,0 days 00:00:01.609058000
1,1701.txt,0 days 00:00:01.338841000
1,1797.txt,0 days 00:00:00.517010000
1,1584.txt,0 days 00:00:00.924784000
1,2115.txt,0 days 00:00:01.145497000
1,1946.txt,0 days 00:00:00.923612000
1,2156.txt,0 days 00:00:01.669102000
1,1833.txt,0 days 00:00:01.220910000
2,1536.txt,0 days 00:00:01.482385000
64,1968.txt,0 days 00:00:01.052009000
1,1535.txt,0 days 00:00:00.580911000
191,1692.txt,0 days 00:00:01.115776000
-1,1619.txt,0 days 00:00:00.894224000
1,1796.txt,0 days 00:00:00.914382000
1,2131.txt,0 days 00:00:01.242846000
1,1637.txt,0 days 00:00:00.711166000
1,1504.txt,0 days 00:00:01.104537000
1,1583.txt,0 days 00:00:01.294048000
1,1755.txt,0 days 00:00:00.601548000
1,1628.txt,0 days 00:00:00.991496000
-1,1708.txt,0 days 00:00:00.487774000
1,1711.txt,0 days 00:00:01.495665000
1,1590.txt,0 days 00:00:00.344530000
22,2195.txt,0 days 00:00:00.368440000
118,1700.txt,0 days 00:00:00.850348000
-1,1762.txt,0 days 00:00:00.785035000
55,2043.txt,0 days 00:00:00.702171000
1,2021.txt,0 days 00:00:01.972925000
-1,2080.txt,0 days 00:00:01.379894000
-1,2230.txt,0 days 00:00:00.862345000
37,2075.txt,0 days 00:00:01.556560000
1,1932.txt,0 days 00:00:01.745807000
-1,1514.txt,0 days 00:00:01.248643000
1,1714.txt,0 days 00:00:00.970332000
33,2089.txt,0 days 00:00:00.825041000
1,1977.txt,0 days 00:00:01.182722000
-1,2048.txt,0 days 00:00:00.451526000
-1,1695.txt,0 days 00:00:00.916794000
1,1752.txt,0 days 00:00:01.243541000
44,1616.txt,0 days 00:00:01.214272000
1,2085.txt,0 days 00:00:00.730590000
36,1872.txt,0 days 00:00:01.453969000
1,2210.txt,0 days 00:00:00.729123000
2,1606.txt,0 days 00:00:00.975793000
1,1832.txt,0 days 00:00:01.506422000
-1,1697.txt,0 days 00:00:00.937751000
1,2208.txt,0 days 00:00:00.843699000
1,2116.txt,0 days 00:00:01.074931000
94,1849.txt,0 days 00:00:00.492443000
97,1807.txt,0 days 00:00:00.321572000
1,2077.txt,0 days 00:00:02.395274000
-1,1635.txt,0 days 00:00:00.298078000
1,1937.txt,0 days 00:00:01.897400000
42,2042.txt,0 days 00:00:00.640746000
1,2032.txt,0 days 00:00:01.428866000
1,1861.txt,0 days 00:00:01.086754000
28,2050.txt,0 days 00:00:00.237152000
1,1876.txt,0 days 00:00:02.348311000
1,2159.txt,0 days 00:00:01.402780000
1,1865.txt,0 days 00:00:00.815624000
1,2182.txt,0 days 00:00:00.945984000
-1,2047.txt,0 days 00:00:00.292311000
2,1809.txt,0 days 00:00:00.507597000
106,2247.txt,0 days 00:00:00.909793000
1,1870.txt,0 days 00:00:01.244171000
1,1971.txt,0 days 00:00:01.559278000
1,1699.txt,0 days 00:00:01.069534000
1,1922.txt,0 days 00:00:01.026253000
6,2167.txt,0 days 00:00:00.482765000
-1,1720.txt,0 days 00:00:01.217453000
-1,1802.txt,0 days 00:00:00.621639000
1,1888.txt,0 days 00:00:01.198469000
2,1961.txt,0 days 00:00:00.701862000
1,1503.txt,0 days 00:00:00.543071000
