pos_rank,file,time
1,1834.txt,0 days 00:00:01.912393000
1,2224.txt,0 days 00:00:01.313304000
2,2036.txt,0 days 00:00:01.512738000
1,1927.txt,0 days 00:00:01.456248000
99,1873.txt,0 days 00:00:01.452097000
1,1883.txt,0 days 00:00:01.447272000
2,1634.txt,0 days 00:00:01.208090000
1,1941.txt,0 days 00:00:00.813533000
1,1591.txt,0 days 00:00:01.485517000
-1,1972.txt,0 days 00:00:01.615173000
4,1625.txt,0 days 00:00:00.756233000
1,1758.txt,0 days 00:00:00.481020000
1,1670.txt,0 days 00:00:00.807848000
1,1839.txt,0 days 00:00:01.775040000
1,1624.txt,0 days 00:00:01.425894000
1,1603.txt,0 days 00:00:01.485471000
1,1600.txt,0 days 00:00:01.120435000
1,1963.txt,0 days 00:00:00.823225000
1,1986.txt,0 days 00:00:01.225601000
1,1654.txt,0 days 00:00:00.968275000
-1,2250.txt,0 days 00:00:01.205014000
1,1791.txt,0 days 00:00:00.868080000
1,1592.txt,0 days 00:00:01.007121000
1,2093.txt,0 days 00:00:01.213697000
1,1831.txt,0 days 00:00:01.439113000
1,1531.txt,0 days 00:00:01.443650000
1,2226.txt,0 days 00:00:01.352196000
-1,2041.txt,0 days 00:00:00.858830000
1,1966.txt,0 days 00:00:01.214308000
1,1595.txt,0 days 00:00:01.019375000
1,1717.txt,0 days 00:00:01.337905000
1,2076.txt,0 days 00:00:03.067221000
104,1580.txt,0 days 00:00:00.660443000
1,1551.txt,0 days 00:00:01.688606000
1,1866.txt,0 days 00:00:01.589839000
1,2035.txt,0 days 00:00:00.923573000
1,1840.txt,0 days 00:00:01.435541000
1,1785.txt,0 days 00:00:00.385101000
1,2157.txt,0 days 00:00:02.167836000
1,2082.txt,0 days 00:00:01.282492000
1,1843.txt,0 days 00:00:00.553954000
2,2045.txt,0 days 00:00:00.569582000
1,1988.txt,0 days 00:00:01.448459000
101,1611.txt,0 days 00:00:00.897275000
1,2207.txt,0 days 00:00:01.106277000
1,1506.txt,0 days 00:00:00.566511000
1,1890.txt,0 days 00:00:01.369326000
157,1513.txt,0 days 00:00:01.205017000
1,2186.txt,0 days 00:00:01.520068000
1,1867.txt,0 days 00:00:00.948575000
-1,1709.txt,0 days 00:00:00.512647000
7,1575.txt,0 days 00:00:00.543599000
1,2154.txt,0 days 00:00:01.763444000
1,2055.txt,0 days 00:00:00.579007000
1,1837.txt,0 days 00:00:02.027173000
1,1701.txt,0 days 00:00:01.448063000
1,1797.txt,0 days 00:00:00.547313000
1,1584.txt,0 days 00:00:01.106341000
1,2115.txt,0 days 00:00:01.214663000
1,1946.txt,0 days 00:00:01.058082000
1,2156.txt,0 days 00:00:01.771295000
1,1833.txt,0 days 00:00:01.604248000
1,1536.txt,0 days 00:00:01.582791000
70,1968.txt,0 days 00:00:01.241516000
2,1535.txt,0 days 00:00:00.632975000
19,1692.txt,0 days 00:00:01.319375000
103,1619.txt,0 days 00:00:00.957854000
1,1796.txt,0 days 00:00:00.979446000
1,2131.txt,0 days 00:00:01.324268000
1,1637.txt,0 days 00:00:00.735833000
1,1504.txt,0 days 00:00:01.477173000
1,1583.txt,0 days 00:00:01.458792000
1,1755.txt,0 days 00:00:00.632596000
1,1628.txt,0 days 00:00:01.115362000
-1,1708.txt,0 days 00:00:00.517276000
2,1711.txt,0 days 00:00:01.814158000
1,1590.txt,0 days 00:00:00.435612000
37,2195.txt,0 days 00:00:00.576671000
147,1700.txt,0 days 00:00:00.901698000
-1,1762.txt,0 days 00:00:00.835869000
29,2043.txt,0 days 00:00:00.834892000
1,2021.txt,0 days 00:00:02.232026000
-1,2080.txt,0 days 00:00:01.496125000
-1,2230.txt,0 days 00:00:01.122350000
43,2075.txt,0 days 00:00:01.643759000
1,1932.txt,0 days 00:00:01.849723000
-1,1514.txt,0 days 00:00:01.391280000
1,1714.txt,0 days 00:00:01.063770000
4,2089.txt,0 days 00:00:01.254756000
1,1977.txt,0 days 00:00:01.256323000
-1,2048.txt,0 days 00:00:00.579179000
-1,1695.txt,0 days 00:00:00.969639000
1,1752.txt,0 days 00:00:01.369116000
46,1616.txt,0 days 00:00:01.404812000
1,2085.txt,0 days 00:00:01.069802000
49,1872.txt,0 days 00:00:01.538476000
1,2210.txt,0 days 00:00:01.029487000
1,1606.txt,0 days 00:00:01.061532000
1,1832.txt,0 days 00:00:01.759179000
-1,1697.txt,0 days 00:00:00.977471000
1,2208.txt,0 days 00:00:00.972022000
1,2116.txt,0 days 00:00:01.244568000
-1,1849.txt,0 days 00:00:00.603950000
-1,1807.txt,0 days 00:00:00.465595000
1,2077.txt,0 days 00:00:02.623577000
-1,1635.txt,0 days 00:00:00.315129000
1,1937.txt,0 days 00:00:02.007473000
55,2042.txt,0 days 00:00:00.739943000
1,2032.txt,0 days 00:00:01.577869000
1,1861.txt,0 days 00:00:01.223414000
27,2050.txt,0 days 00:00:00.256543000
1,1876.txt,0 days 00:00:02.514534000
1,2159.txt,0 days 00:00:01.482473000
1,1865.txt,0 days 00:00:00.911190000
1,2182.txt,0 days 00:00:01.058681000
-1,2047.txt,0 days 00:00:00.317216000
1,1809.txt,0 days 00:00:00.606854000
3,2247.txt,0 days 00:00:01.514372000
1,1870.txt,0 days 00:00:01.456833000
1,1971.txt,0 days 00:00:01.678710000
1,1699.txt,0 days 00:00:01.149963000
1,1922.txt,0 days 00:00:01.133262000
9,2167.txt,0 days 00:00:00.537307000
-1,1720.txt,0 days 00:00:01.304194000
-1,1802.txt,0 days 00:00:00.648022000
1,1888.txt,0 days 00:00:01.291052000
13,1961.txt,0 days 00:00:00.797876000
1,1503.txt,0 days 00:00:00.791430000
1,1587.txt,0 days 00:00:00.582620000
1,1577.txt,0 days 00:00:00.558510000
5,2066.txt,0 days 00:00:00.781750000
1,2073.txt,0 days 00:00:01.784932000
2,2132.txt,0 days 00:00:01.687029000
1,1655.txt,0 days 00:00:00.739494000
1,2160.txt,0 days 00:00:01.211871000
