pos_rank,file,time
1,1834.txt,0 days 00:00:03.522932000
1,2224.txt,0 days 00:00:02.739706000
1,2036.txt,0 days 00:00:03.341944000
1,1927.txt,0 days 00:00:02.917215000
78,1873.txt,0 days 00:00:03.131927000
1,1883.txt,0 days 00:00:02.960669000
1,1634.txt,0 days 00:00:02.622055000
1,1941.txt,0 days 00:00:01.536747000
1,1591.txt,0 days 00:00:03.355108000
-1,1972.txt,0 days 00:00:03.433378000
46,1625.txt,0 days 00:00:00.395516000
1,1758.txt,0 days 00:00:00.916797000
1,1670.txt,0 days 00:00:01.643059000
1,1839.txt,0 days 00:00:03.178838000
1,1624.txt,0 days 00:00:01.881281000
1,1603.txt,0 days 00:00:03.146959000
1,1600.txt,0 days 00:00:02.369218000
1,1963.txt,0 days 00:00:01.702803000
1,1986.txt,0 days 00:00:02.451804000
1,1654.txt,0 days 00:00:02.038293000
-1,2250.txt,0 days 00:00:01.184718000
1,1791.txt,0 days 00:00:01.818896000
1,1592.txt,0 days 00:00:02.114021000
1,2093.txt,0 days 00:00:02.284371000
1,1831.txt,0 days 00:00:02.718580000
1,1531.txt,0 days 00:00:03.141131000
1,2226.txt,0 days 00:00:02.826778000
-1,2041.txt,0 days 00:00:01.859357000
1,1966.txt,0 days 00:00:02.537431000
1,1595.txt,0 days 00:00:02.216530000
1,1717.txt,0 days 00:00:02.716130000
1,2076.txt,0 days 00:00:06.405660000
15,1580.txt,0 days 00:00:01.434164000
1,1551.txt,0 days 00:00:03.525023000
1,1866.txt,0 days 00:00:03.319559000
1,2035.txt,0 days 00:00:01.980409000
1,1840.txt,0 days 00:00:02.747643000
1,1785.txt,0 days 00:00:00.774658000
1,2157.txt,0 days 00:00:04.452472000
1,2082.txt,0 days 00:00:02.488193000
1,1843.txt,0 days 00:00:00.828320000
1,2045.txt,0 days 00:00:01.093295000
1,1988.txt,0 days 00:00:03.027130000
175,1611.txt,0 days 00:00:01.717411000
1,2207.txt,0 days 00:00:02.317446000
1,1506.txt,0 days 00:00:01.011513000
1,1890.txt,0 days 00:00:02.936404000
44,1513.txt,0 days 00:00:02.533023000
1,2186.txt,0 days 00:00:03.069816000
1,1867.txt,0 days 00:00:02.031873000
-1,1709.txt,0 days 00:00:01.092386000
-1,1575.txt,0 days 00:00:01.004264000
1,2154.txt,0 days 00:00:03.722865000
1,2055.txt,0 days 00:00:01.252048000
1,1837.txt,0 days 00:00:03.733476000
1,1701.txt,0 days 00:00:03.038679000
1,1797.txt,0 days 00:00:01.180957000
1,1584.txt,0 days 00:00:02.060762000
1,2115.txt,0 days 00:00:02.756648000
1,1946.txt,0 days 00:00:02.024947000
