pos_rank,file,time
1,1834.txt,0 days 00:00:04.009177000
1,2224.txt,0 days 00:00:02.827061000
1,2036.txt,0 days 00:00:03.231419000
1,1927.txt,0 days 00:00:03.077120000
88,1873.txt,0 days 00:00:03.032990000
1,1883.txt,0 days 00:00:03.078919000
1,1634.txt,0 days 00:00:02.592637000
2,1941.txt,0 days 00:00:01.641918000
1,1591.txt,0 days 00:00:03.307845000
285,1972.txt,0 days 00:00:03.293132000
1,1625.txt,0 days 00:00:01.550210000
1,1758.txt,0 days 00:00:00.937479000
1,1670.txt,0 days 00:00:01.618623000
1,1839.txt,0 days 00:00:03.660036000
1,1624.txt,0 days 00:00:02.978302000
1,1603.txt,0 days 00:00:03.083948000
1,1600.txt,0 days 00:00:02.345619000
1,1963.txt,0 days 00:00:01.711695000
1,1986.txt,0 days 00:00:02.501419000
1,1654.txt,0 days 00:00:01.970103000
21,2250.txt,0 days 00:00:02.720360000
1,1791.txt,0 days 00:00:01.800173000
1,1592.txt,0 days 00:00:02.114622000
1,2093.txt,0 days 00:00:02.538809000
1,1831.txt,0 days 00:00:03.245920000
1,1531.txt,0 days 00:00:02.992609000
1,2226.txt,0 days 00:00:02.817878000
62,2041.txt,0 days 00:00:01.768015000
1,1966.txt,0 days 00:00:02.617829000
1,1595.txt,0 days 00:00:02.149066000
1,1717.txt,0 days 00:00:02.627021000
1,2076.txt,0 days 00:00:06.628641000
17,1580.txt,0 days 00:00:01.344987000
1,1551.txt,0 days 00:00:03.509213000
1,1866.txt,0 days 00:00:03.537262000
1,2035.txt,0 days 00:00:01.891560000
1,1840.txt,0 days 00:00:03.104876000
1,1785.txt,0 days 00:00:00.777265000
1,2157.txt,0 days 00:00:04.487233000
1,2082.txt,0 days 00:00:02.706169000
1,1843.txt,0 days 00:00:01.094509000
1,2045.txt,0 days 00:00:01.266536000
1,1988.txt,0 days 00:00:03.074793000
199,1611.txt,0 days 00:00:01.801631000
1,2207.txt,0 days 00:00:02.386738000
1,1506.txt,0 days 00:00:01.162899000
1,1890.txt,0 days 00:00:02.842841000
64,1513.txt,0 days 00:00:02.544750000
1,2186.txt,0 days 00:00:03.083980000
1,1867.txt,0 days 00:00:02.084720000
-1,1709.txt,0 days 00:00:01.044281000
49,1575.txt,0 days 00:00:01.133572000
1,2154.txt,0 days 00:00:03.736171000
34,2055.txt,0 days 00:00:01.254842000
1,1837.txt,0 days 00:00:04.175690000
1,1701.txt,0 days 00:00:02.997647000
2,1797.txt,0 days 00:00:01.125038000
1,1584.txt,0 days 00:00:02.294514000
1,2115.txt,0 days 00:00:02.652441000
1,1946.txt,0 days 00:00:02.139575000
1,2156.txt,0 days 00:00:03.564006000
1,1833.txt,0 days 00:00:03.539141000
1,1536.txt,0 days 00:00:03.278758000
231,1968.txt,0 days 00:00:02.508211000
1,1535.txt,0 days 00:00:01.331369000
-1,1692.txt,0 days 00:00:02.585403000
227,1619.txt,0 days 00:00:01.889653000
1,1796.txt,0 days 00:00:01.874024000
1,2131.txt,0 days 00:00:02.672759000
1,1637.txt,0 days 00:00:01.478237000
1,1504.txt,0 days 00:00:03.008452000
1,1583.txt,0 days 00:00:02.863282000
2,1755.txt,0 days 00:00:01.319005000
1,1628.txt,0 days 00:00:02.422904000
-1,1708.txt,0 days 00:00:00.990558000
11,1711.txt,0 days 00:00:03.704848000
1,1590.txt,0 days 00:00:00.834135000
37,2195.txt,0 days 00:00:01.279366000
123,1700.txt,0 days 00:00:01.864665000
-1,1762.txt,0 days 00:00:01.590833000
-1,2043.txt,0 days 00:00:01.792822000
1,2021.txt,0 days 00:00:04.996841000
-1,2080.txt,0 days 00:00:03.040957000
-1,2230.txt,0 days 00:00:02.277159000
62,2075.txt,0 days 00:00:03.440535000
1,1932.txt,0 days 00:00:03.959660000
-1,1514.txt,0 days 00:00:02.933324000
1,1714.txt,0 days 00:00:02.202507000
23,2089.txt,0 days 00:00:02.550937000
1,1977.txt,0 days 00:00:02.683035000
37,2048.txt,0 days 00:00:01.217711000
120,1695.txt,0 days 00:00:01.885562000
1,1752.txt,0 days 00:00:02.685462000
90,1616.txt,0 days 00:00:02.904066000
1,2085.txt,0 days 00:00:02.139092000
42,1872.txt,0 days 00:00:03.379242000
28,2210.txt,0 days 00:00:02.172415000
1,1606.txt,0 days 00:00:02.160459000
1,1832.txt,0 days 00:00:03.643347000
39,1697.txt,0 days 00:00:02.069358000
1,2208.txt,0 days 00:00:01.998337000
1,2116.txt,0 days 00:00:02.549215000
