pos_rank,file,time
1,1834.txt,0 days 00:00:01.360947000
1,2224.txt,0 days 00:00:00.723816000
2,2036.txt,0 days 00:00:01.193105000
1,1927.txt,0 days 00:00:01.438746000
-1,1873.txt,0 days 00:00:00.513270000
1,1883.txt,0 days 00:00:00.925412000
5,1634.txt,0 days 00:00:00.381384000
1,1941.txt,0 days 00:00:00.388788000
1,1591.txt,0 days 00:00:01.354720000
-1,1972.txt,0 days 00:00:00.998992000
29,1625.txt,0 days 00:00:00.168450000
11,1758.txt,0 days 00:00:00.157744000
1,1670.txt,0 days 00:00:00.356017000
1,1839.txt,0 days 00:00:01.304381000
1,1624.txt,0 days 00:00:00.637510000
1,1603.txt,0 days 00:00:00.808493000
1,1600.txt,0 days 00:00:00.777000000
31,1963.txt,0 days 00:00:00.288140000
1,1986.txt,0 days 00:00:01.036440000
1,1654.txt,0 days 00:00:00.729675000
-1,2250.txt,0 days 00:00:00.329346000
1,1791.txt,0 days 00:00:00.567107000
1,1592.txt,0 days 00:00:00.494480000
1,2093.txt,0 days 00:00:00.554735000
1,1831.txt,0 days 00:00:01.292660000
1,1531.txt,0 days 00:00:01.098778000
1,2226.txt,0 days 00:00:00.742124000
-1,2041.txt,0 days 00:00:00.381200000
1,1966.txt,0 days 00:00:00.444463000
1,1595.txt,0 days 00:00:00.811171000
1,1717.txt,0 days 00:00:00.731580000
12,2076.txt,0 days 00:00:01.961645000
255,1580.txt,0 days 00:00:00.122501000
1,1551.txt,0 days 00:00:01.406372000
1,1866.txt,0 days 00:00:01.387665000
1,2035.txt,0 days 00:00:00.387569000
112,1840.txt,0 days 00:00:01.224242000
1,1785.txt,0 days 00:00:00.243545000
1,2157.txt,0 days 00:00:01.359944000
1,2082.txt,0 days 00:00:00.493437000
1,1843.txt,0 days 00:00:00.134153000
-1,2045.txt,0 days 00:00:00.202159000
1,1988.txt,0 days 00:00:01.356812000
-1,1611.txt,0 days 00:00:00.216515000
1,2207.txt,0 days 00:00:01.180488000
1,1506.txt,0 days 00:00:00.231786000
1,1890.txt,0 days 00:00:00.877084000
239,1513.txt,0 days 00:00:00.657602000
1,2186.txt,0 days 00:00:01.021571000
1,1867.txt,0 days 00:00:01.045690000
-1,1709.txt,0 days 00:00:00.026446000
-1,1575.txt,0 days 00:00:00.104808000
1,2154.txt,0 days 00:00:01.100373000
-1,2055.txt,0 days 00:00:00.325868000
1,1837.txt,0 days 00:00:01.305255000
1,1701.txt,0 days 00:00:00.924708000
41,1797.txt,0 days 00:00:00.099001000
1,1584.txt,0 days 00:00:00.572044000
1,2115.txt,0 days 00:00:01.123638000
2,1946.txt,0 days 00:00:00.385497000
1,2156.txt,0 days 00:00:01.687716000
1,1833.txt,0 days 00:00:01.361053000
53,1536.txt,0 days 00:00:01.297490000
289,1968.txt,0 days 00:00:00.392561000
24,1535.txt,0 days 00:00:00.149040000
-1,1692.txt,0 days 00:00:00.506062000
86,1619.txt,0 days 00:00:00.288908000
-1,1796.txt,0 days 00:00:00.133523000
1,2131.txt,0 days 00:00:00.760699000
1,1637.txt,0 days 00:00:00.204845000
1,1504.txt,0 days 00:00:00.732699000
1,1583.txt,0 days 00:00:00.508435000
1,1755.txt,0 days 00:00:00.116323000
1,1628.txt,0 days 00:00:00.883588000
-1,1708.txt,0 days 00:00:00.084694000
-1,1711.txt,0 days 00:00:00.858340000
1,1590.txt,0 days 00:00:00.256817000
-1,2195.txt,0 days 00:00:00.135610000
-1,1700.txt,0 days 00:00:00.234430000
-1,1762.txt,0 days 00:00:00.053379000
-1,2043.txt,0 days 00:00:00.399592000
1,2021.txt,0 days 00:00:02.091585000
-1,2080.txt,0 days 00:00:00.698758000
26,2230.txt,0 days 00:00:00.212478000
-1,2075.txt,0 days 00:00:00.976136000
5,1932.txt,0 days 00:00:00.693153000
-1,1514.txt,0 days 00:00:00.392086000
63,1714.txt,0 days 00:00:00.481313000
-1,2089.txt,0 days 00:00:00.146677000
1,1977.txt,0 days 00:00:00.476806000
-1,2048.txt,0 days 00:00:00.117180000
-1,1695.txt,0 days 00:00:00.188701000
1,1752.txt,0 days 00:00:00.774167000
38,1616.txt,0 days 00:00:00.254254000
1,2085.txt,0 days 00:00:00.224261000
75,1872.txt,0 days 00:00:00.593345000
5,2210.txt,0 days 00:00:00.898003000
3,1606.txt,0 days 00:00:00.531129000
1,1832.txt,0 days 00:00:00.960426000
-1,1697.txt,0 days 00:00:00.331245000
1,2208.txt,0 days 00:00:00.884185000
1,2116.txt,0 days 00:00:00.903649000
347,1849.txt,0 days 00:00:00.318630000
-1,1807.txt,0 days 00:00:00.053064000
63,2077.txt,0 days 00:00:01.282396000
-1,1635.txt,0 days 00:00:00.048510000
44,1937.txt,0 days 00:00:00.905075000
-1,2042.txt,0 days 00:00:00.331766000
1,2032.txt,0 days 00:00:01.137375000
1,1861.txt,0 days 00:00:01.254816000
19,2050.txt,0 days 00:00:00.119925000
4,1876.txt,0 days 00:00:01.257685000
1,2159.txt,0 days 00:00:01.226738000
78,1865.txt,0 days 00:00:00.688756000
1,2182.txt,0 days 00:00:00.699895000
-1,2047.txt,0 days 00:00:00.131158000
-1,1809.txt,0 days 00:00:00.170957000
-1,2247.txt,0 days 00:00:00.417376000
1,1870.txt,0 days 00:00:00.739180000
1,1971.txt,0 days 00:00:00.985949000
1,1699.txt,0 days 00:00:00.440648000
1,1922.txt,0 days 00:00:01.117663000
1,2167.txt,0 days 00:00:00.115221000
-1,1720.txt,0 days 00:00:00.427881000
23,1802.txt,0 days 00:00:00.240612000
1,1888.txt,0 days 00:00:00.825110000
-1,1961.txt,0 days 00:00:00.162353000
1,1503.txt,0 days 00:00:00.306946000
-1,1587.txt,0 days 00:00:00.208268000
1,1577.txt,0 days 00:00:00.367165000
1,2066.txt,0 days 00:00:00.639906000
5,2073.txt,0 days 00:00:00.803914000
2,2132.txt,0 days 00:00:00.983749000
1,1655.txt,0 days 00:00:00.396956000
1,2160.txt,0 days 00:00:00.745516000
-1,1530.txt,0 days 00:00:00.207815000
1,1626.txt,0 days 00:00:00.854352000
1,1846.txt,0 days 00:00:01.298491000
1,1589.txt,0 days 00:00:00.573374000
2,1640.txt,0 days 00:00:00.112520000
1,1847.txt,0 days 00:00:00.265362000
2,2060.txt,0 days 00:00:00.258314000
1,2138.txt,0 days 00:00:00.528311000
1,2034.txt,0 days 00:00:01.314681000
-1,1926.txt,0 days 00:00:01.046139000
1,1783.txt,0 days 00:00:00.847634000
1,2058.txt,0 days 00:00:00.432494000
-1,1965.txt,0 days 00:00:00.300087000
1,2028.txt,0 days 00:00:01.432593000
1,1924.txt,0 days 00:00:01.470368000
26,1601.txt,0 days 00:00:01.006483000
1,2185.txt,0 days 00:00:00.364523000
-1,1693.txt,0 days 00:00:00.330431000
1,1868.txt,0 days 00:00:01.104000000
-1,2198.txt,0 days 00:00:00.185111000
1,2241.txt,0 days 00:00:00.692048000
1,2163.txt,0 days 00:00:00.167298000
