pos_rank,file,time
1,1834.txt,0 days 00:00:01.724340000
89,2224.txt,0 days 00:00:01.427264000
1,2036.txt,0 days 00:00:01.732471000
1,1927.txt,0 days 00:00:01.504941000
326,1873.txt,0 days 00:00:01.561581000
1,1883.txt,0 days 00:00:01.578110000
1,1634.txt,0 days 00:00:01.384807000
4,1941.txt,0 days 00:00:00.801147000
1,1591.txt,0 days 00:00:01.836197000
-1,1972.txt,0 days 00:00:01.768170000
110,1625.txt,0 days 00:00:00.195638000
1,1758.txt,0 days 00:00:00.494392000
2,1670.txt,0 days 00:00:00.880784000
1,1839.txt,0 days 00:00:01.647191000
1,1624.txt,0 days 00:00:00.998035000
1,1603.txt,0 days 00:00:01.679598000
1,1600.txt,0 days 00:00:01.207690000
1,1963.txt,0 days 00:00:00.948445000
1,1986.txt,0 days 00:00:01.345017000
1,1654.txt,0 days 00:00:01.050619000
-1,2250.txt,0 days 00:00:00.604314000
1,1791.txt,0 days 00:00:00.962249000
1,1592.txt,0 days 00:00:01.110218000
1,2093.txt,0 days 00:00:01.190278000
1,1831.txt,0 days 00:00:01.493112000
1,1531.txt,0 days 00:00:01.627390000
1,2226.txt,0 days 00:00:01.464185000
187,2041.txt,0 days 00:00:00.894396000
1,1966.txt,0 days 00:00:01.313252000
1,1595.txt,0 days 00:00:01.155537000
1,1717.txt,0 days 00:00:01.425940000
1,2076.txt,0 days 00:00:03.099998000
161,1580.txt,0 days 00:00:00.722464000
1,1551.txt,0 days 00:00:01.921088000
1,1866.txt,0 days 00:00:01.797545000
1,2035.txt,0 days 00:00:01.022120000
1,1840.txt,0 days 00:00:01.413111000
1,1785.txt,0 days 00:00:00.391750000
1,2157.txt,0 days 00:00:02.319016000
1,2082.txt,0 days 00:00:01.228692000
1,1843.txt,0 days 00:00:00.400782000
1,2045.txt,0 days 00:00:00.590655000
1,1988.txt,0 days 00:00:01.584445000
-1,1611.txt,0 days 00:00:00.917281000
1,2207.txt,0 days 00:00:01.200482000
1,1506.txt,0 days 00:00:00.521987000
1,1890.txt,0 days 00:00:01.480411000
168,1513.txt,0 days 00:00:01.373028000
1,2186.txt,0 days 00:00:01.600245000
1,1867.txt,0 days 00:00:01.104840000
327,1709.txt,0 days 00:00:00.564643000
-1,1575.txt,0 days 00:00:00.559131000
1,2154.txt,0 days 00:00:01.968298000
8,2055.txt,0 days 00:00:00.669367000
1,1837.txt,0 days 00:00:01.851412000
1,1701.txt,0 days 00:00:01.580164000
1,1797.txt,0 days 00:00:00.621565000
1,1584.txt,0 days 00:00:01.048825000
1,2115.txt,0 days 00:00:01.399365000
1,1946.txt,0 days 00:00:01.058398000
1,2156.txt,0 days 00:00:01.950314000
1,1833.txt,0 days 00:00:01.474537000
19,1536.txt,0 days 00:00:01.768560000
99,1968.txt,0 days 00:00:01.154352000
1,1535.txt,0 days 00:00:00.726725000
-1,1692.txt,0 days 00:00:01.240781000
104,1619.txt,0 days 00:00:01.035004000
1,1796.txt,0 days 00:00:00.996599000
3,2131.txt,0 days 00:00:01.426263000
1,1637.txt,0 days 00:00:00.808123000
1,1504.txt,0 days 00:00:01.315863000
1,1583.txt,0 days 00:00:01.498752000
1,1755.txt,0 days 00:00:00.694819000
1,1628.txt,0 days 00:00:01.268723000
131,1708.txt,0 days 00:00:00.555778000
20,1711.txt,0 days 00:00:01.694483000
1,1590.txt,0 days 00:00:00.385932000
110,2195.txt,0 days 00:00:00.471166000
-1,1700.txt,0 days 00:00:00.991855000
396,1762.txt,0 days 00:00:00.883994000
-1,2043.txt,0 days 00:00:00.857809000
1,2021.txt,0 days 00:00:02.385358000
-1,2080.txt,0 days 00:00:01.537609000
35,2230.txt,0 days 00:00:00.967144000
22,2075.txt,0 days 00:00:01.838772000
1,1932.txt,0 days 00:00:02.020067000
-1,1514.txt,0 days 00:00:01.486700000
1,1714.txt,0 days 00:00:01.180480000
74,2089.txt,0 days 00:00:00.932515000
1,1977.txt,0 days 00:00:01.422538000
-1,2048.txt,0 days 00:00:00.539461000
-1,1695.txt,0 days 00:00:01.055391000
1,1752.txt,0 days 00:00:01.484401000
-1,1616.txt,0 days 00:00:01.496762000
2,2085.txt,0 days 00:00:00.888420000
29,1872.txt,0 days 00:00:01.752076000
1,2210.txt,0 days 00:00:00.844875000
12,1606.txt,0 days 00:00:01.157074000
1,1832.txt,0 days 00:00:01.728842000
23,1697.txt,0 days 00:00:01.108185000
2,2208.txt,0 days 00:00:00.981506000
1,2116.txt,0 days 00:00:01.231984000
1,1849.txt,0 days 00:00:00.574609000
-1,1807.txt,0 days 00:00:00.370389000
1,2077.txt,0 days 00:00:02.813493000
-1,1635.txt,0 days 00:00:00.325733000
2,1937.txt,0 days 00:00:02.228834000
32,2042.txt,0 days 00:00:00.699331000
1,2032.txt,0 days 00:00:01.772966000
1,1861.txt,0 days 00:00:01.444219000
46,2050.txt,0 days 00:00:00.283651000
1,1876.txt,0 days 00:00:02.803048000
1,2159.txt,0 days 00:00:01.715456000
1,1865.txt,0 days 00:00:00.957101000
1,2182.txt,0 days 00:00:01.070381000
-1,2047.txt,0 days 00:00:00.351291000
1,1809.txt,0 days 00:00:00.611055000
39,2247.txt,0 days 00:00:01.092003000
1,1870.txt,0 days 00:00:01.500398000
1,1971.txt,0 days 00:00:01.922111000
1,1699.txt,0 days 00:00:01.234046000
1,1922.txt,0 days 00:00:01.243085000
1,2167.txt,0 days 00:00:00.547159000
185,1720.txt,0 days 00:00:01.440743000
-1,1802.txt,0 days 00:00:00.728050000
1,1888.txt,0 days 00:00:01.484476000
2,1961.txt,0 days 00:00:00.858112000
3,1503.txt,0 days 00:00:00.668030000
1,1587.txt,0 days 00:00:00.680782000
1,1577.txt,0 days 00:00:00.642910000
3,2066.txt,0 days 00:00:00.836395000
1,2073.txt,0 days 00:00:01.962344000
5,2132.txt,0 days 00:00:01.418030000
1,1655.txt,0 days 00:00:00.857604000
1,2160.txt,0 days 00:00:01.320063000
-1,1530.txt,0 days 00:00:00.827052000
167,1626.txt,0 days 00:00:01.769917000
1,1846.txt,0 days 00:00:01.374512000
1,1589.txt,0 days 00:00:00.782848000
1,1640.txt,0 days 00:00:00.502005000
1,1847.txt,0 days 00:00:00.357101000
1,2060.txt,0 days 00:00:00.461590000
1,2138.txt,0 days 00:00:01.372201000
1,2034.txt,0 days 00:00:01.488138000
1,1926.txt,0 days 00:00:01.281452000
1,1783.txt,0 days 00:00:01.094856000
1,2058.txt,0 days 00:00:00.830739000
111,1965.txt,0 days 00:00:00.772968000
1,2028.txt,0 days 00:00:01.828804000
1,1924.txt,0 days 00:00:01.662102000
59,1601.txt,0 days 00:00:01.507194000
1,2185.txt,0 days 00:00:00.845558000
339,1693.txt,0 days 00:00:01.521858000
1,1868.txt,0 days 00:00:01.285049000
4,2198.txt,0 days 00:00:00.457006000
6,2241.txt,0 days 00:00:01.007218000
21,2163.txt,0 days 00:00:00.268043000
1,2249.txt,0 days 00:00:00.839344000
7,1930.txt,0 days 00:00:01.091269000
1,1885.txt,0 days 00:00:01.522326000
-1,1770.txt,0 days 00:00:00.426663000
1,2071.txt,0 days 00:00:02.107069000
2,1874.txt,0 days 00:00:01.627849000
1,1554.txt,0 days 00:00:01.607251000
71,2072.txt,0 days 00:00:01.659895000
1,1652.txt,0 days 00:00:01.196666000
1,1669.txt,0 days 00:00:00.920028000
1,2069.txt,0 days 00:00:01.068951000
1,2152.txt,0 days 00:00:01.861568000
324,1768.txt,0 days 00:00:01.394347000
1,1713.txt,0 days 00:00:01.921277000
1,1593.txt,0 days 00:00:01.403407000
-1,2161.txt,0 days 00:00:00.033472000
1,1793.txt,0 days 00:00:01.133165000
1,2118.txt,0 days 00:00:01.732409000
