pos_rank,file,time
1,1834.txt,0 days 00:00:10.041887000
50,2224.txt,0 days 00:00:09.033750000
1,2036.txt,0 days 00:00:08.410666000
1,1927.txt,0 days 00:00:06.898579000
1,1873.txt,0 days 00:00:11.989655000
1,1883.txt,0 days 00:00:12.393054000
1,1634.txt,0 days 00:00:09.786245000
1,1941.txt,0 days 00:00:06.806818000
1,1591.txt,0 days 00:00:07.597327000
305,1972.txt,0 days 00:00:10.491597000
1,1625.txt,0 days 00:00:07.366252000
1,1758.txt,0 days 00:00:07.427273000
6,1670.txt,0 days 00:00:06.048334000
1,1839.txt,0 days 00:00:09.474894000
1,1624.txt,0 days 00:00:10.783038000
1,1603.txt,0 days 00:00:11.196389000
1,1600.txt,0 days 00:00:06.460527000
1,1963.txt,0 days 00:00:09.418731000
1,1986.txt,0 days 00:00:06.199699000
3,1654.txt,0 days 00:00:04.989289000
81,2250.txt,0 days 00:00:14.553029000
1,1791.txt,0 days 00:00:04.770464000
1,1592.txt,0 days 00:00:07.032869000
1,2093.txt,0 days 00:00:09.918437000
1,1831.txt,0 days 00:00:07.703815000
1,1531.txt,0 days 00:00:07.020774000
1,2226.txt,0 days 00:00:07.848876000
15,2041.txt,0 days 00:00:06.532288000
2,1966.txt,0 days 00:00:07.959629000
1,1595.txt,0 days 00:00:05.411212000
1,1717.txt,0 days 00:00:13.053854000
1,2076.txt,0 days 00:00:16.608037000
305,1580.txt,0 days 00:00:04.995054000
1,1551.txt,0 days 00:00:12.039893000
1,1866.txt,0 days 00:00:08.482462000
1,2035.txt,0 days 00:00:06.694201000
18,1840.txt,0 days 00:00:07.624702000
1,1785.txt,0 days 00:00:02.745548000
1,2157.txt,0 days 00:00:11.312116000
1,2082.txt,0 days 00:00:09.407143000
1,1843.txt,0 days 00:00:03.387058000
2,2045.txt,0 days 00:00:03.408015000
1,1988.txt,0 days 00:00:07.886270000
159,1611.txt,0 days 00:00:13.113867000
1,2207.txt,0 days 00:00:06.175700000
1,1506.txt,0 days 00:00:04.453889000
